Heart Rate,Time,Student,Temperature
110.15,09:04:55,S9,22.85
78.13,09:04:56,S1,23.17
113.18,09:04:56,S10,22.73
90.72,09:04:56,S2,23.21
112.15,09:04:56,S3,22.75
72.55,09:04:56,S4,22.35
97.53,09:04:56,S5,22.83
123.15,09:04:56,S6,23.01
97.68,09:04:56,S7,22.97
85.0,09:04:56,S8,23.25
109.32,09:04:56,S9,22.85
78.18,09:04:57,S1,23.17
113.15,09:04:57,S10,22.69
90.53,09:04:57,S2,23.21
111.55,09:04:57,S3,22.75
72.55,09:04:57,S4,22.35
97.22,09:04:57,S5,22.83
123.73,09:04:57,S6,22.99
97.4,09:04:57,S7,22.97
84.87,09:04:57,S8,23.25
108.4,09:04:57,S9,22.85
78.23,09:04:58,S1,23.17
113.12,09:04:58,S10,22.69
90.28,09:04:58,S2,23.21
111.02,09:04:58,S3,22.75
72.52,09:04:58,S4,22.35
96.95,09:04:58,S5,22.83
124.33,09:04:58,S6,22.99
97.08,09:04:58,S7,22.95
84.78,09:04:58,S8,23.21
108.08,09:04:58,S9,22.83
78.32,09:04:59,S1,23.13
113.18,09:04:59,S10,22.69
89.92,09:04:59,S2,23.21
110.53,09:04:59,S3,22.75
72.97,09:04:59,S4,22.35
96.75,09:04:59,S5,22.83
124.93,09:04:59,S6,22.99
96.83,09:04:59,S7,22.95
84.72,09:04:59,S8,23.21
108.27,09:04:59,S9,22.83
78.43,09:05:00,S1,23.13
113.18,09:05:00,S10,22.73
89.58,09:05:00,S2,23.21
109.97,09:05:00,S3,22.75
73.45,09:05:00,S4,22.35
96.57,09:05:00,S5,22.83
125.57,09:05:00,S6,22.99
96.58,09:05:00,S7,22.95
84.65,09:05:00,S8,23.21
108.4,09:05:00,S9,22.83
78.55,09:05:01,S1,23.13
113.18,09:05:01,S10,22.73
89.12,09:05:01,S2,23.21
109.42,09:05:01,S3,22.75
74.0,09:05:01,S4,22.35
96.22,09:05:01,S5,22.83
126.22,09:05:01,S6,22.99
96.15,09:05:01,S7,22.97
84.63,09:05:01,S8,23.23
108.53,09:05:01,S9,22.81
78.65,09:05:02,S1,23.13
113.18,09:05:02,S10,22.73
88.63,09:05:02,S2,23.19
108.92,09:05:02,S3,22.75
74.6,09:05:02,S4,22.35
95.95,09:05:02,S5,22.81
126.78,09:05:02,S6,22.99
95.57,09:05:02,S7,22.97
84.65,09:05:02,S8,23.23
108.75,09:05:02,S9,22.81
78.75,09:05:03,S1,23.13
112.63,09:05:03,S10,22.71
88.25,09:05:03,S2,23.19
108.4,09:05:03,S3,22.75
75.3,09:05:03,S4,22.35
95.72,09:05:03,S5,22.81
127.35,09:05:03,S6,23.01
94.98,09:05:03,S7,22.97
84.68,09:05:03,S8,23.23
109.08,09:05:03,S9,22.81
79.0,09:05:04,S1,23.13
111.95,09:05:04,S10,22.71
87.9,09:05:04,S2,23.19
107.95,09:05:04,S3,22.75
75.9,09:05:04,S4,22.35
95.43,09:05:04,S5,22.81
127.92,09:05:04,S6,23.01
94.53,09:05:04,S7,22.99
84.75,09:05:04,S8,23.23
109.43,09:05:04,S9,22.81
79.25,09:05:05,S1,23.15
111.23,09:05:05,S10,22.71
87.58,09:05:05,S2,23.21
107.48,09:05:05,S3,22.75
76.47,09:05:05,S4,22.35
95.15,09:05:05,S5,22.83
128.45,09:05:05,S6,23.01
94.17,09:05:05,S7,22.99
84.82,09:05:05,S8,23.23
109.5,09:05:05,S9,22.81
79.47,09:05:06,S1,23.15
110.52,09:05:06,S10,22.71
87.32,09:05:06,S2,23.21
107.05,09:05:06,S3,22.75
76.98,09:05:06,S4,22.37
94.75,09:05:06,S5,22.83
128.92,09:05:06,S6,22.99
93.88,09:05:06,S7,22.99
85.0,09:05:06,S8,23.23
109.45,09:05:06,S9,22.81
79.67,09:05:07,S1,23.15
109.57,09:05:07,S10,22.71
87.03,09:05:07,S2,23.21
106.6,09:05:07,S3,22.75
77.23,09:05:07,S4,22.37
94.32,09:05:07,S5,22.83
129.12,09:05:07,S6,22.99
93.42,09:05:07,S7,22.97
85.13,09:05:07,S8,23.23
109.3,09:05:07,S9,22.83
79.95,09:05:08,S1,23.15
109.32,09:05:08,S10,22.71
86.8,09:05:08,S2,23.21
106.18,09:05:08,S3,22.77
77.45,09:05:08,S4,22.37
93.72,09:05:08,S5,22.83
128.95,09:05:08,S6,22.99
92.97,09:05:08,S7,22.97
85.27,09:05:08,S8,23.23
109.18,09:05:08,S9,22.83
80.27,09:05:09,S1,23.15
109.05,09:05:09,S10,22.73
86.57,09:05:09,S2,23.21
105.77,09:05:09,S3,22.77
78.18,09:05:09,S4,22.37
93.07,09:05:09,S5,22.83
127.72,09:05:09,S6,23.01
92.88,09:05:09,S7,22.97
85.42,09:05:09,S8,23.23
109.12,09:05:09,S9,22.83
80.57,09:05:10,S1,23.15
108.65,09:05:10,S10,22.73
86.32,09:05:10,S2,23.21
105.33,09:05:10,S3,22.77
78.9,09:05:10,S4,22.37
92.42,09:05:10,S5,22.83
126.27,09:05:10,S6,23.01
92.72,09:05:10,S7,22.97
85.6,09:05:10,S8,23.23
109.03,09:05:10,S9,22.83
80.87,09:05:11,S1,23.13
108.25,09:05:11,S10,22.73
86.05,09:05:11,S2,23.21
104.75,09:05:11,S3,22.75
79.6,09:05:11,S4,22.37
91.77,09:05:11,S5,22.81
125.12,09:05:11,S6,23.01
92.43,09:05:11,S7,22.97
85.78,09:05:11,S8,23.23
108.93,09:05:11,S9,22.83
81.17,09:05:12,S1,23.13
108.02,09:05:12,S10,22.71
85.73,09:05:12,S2,23.21
103.97,09:05:12,S3,22.75
80.3,09:05:12,S4,22.35
91.15,09:05:12,S5,22.81
123.87,09:05:12,S6,23.01
92.2,09:05:12,S7,22.97
85.97,09:05:12,S8,23.23
108.83,09:05:12,S9,22.83
81.52,09:05:13,S1,23.13
107.78,09:05:13,S10,22.71
85.27,09:05:13,S2,23.21
103.15,09:05:13,S3,22.75
81.03,09:05:13,S4,22.35
90.52,09:05:13,S5,22.81
122.85,09:05:13,S6,23.01
91.97,09:05:13,S7,22.97
86.1,09:05:13,S8,23.23
108.75,09:05:13,S9,22.85
81.85,09:05:14,S1,23.15
107.6,09:05:14,S10,22.71
84.85,09:05:14,S2,23.21
102.27,09:05:14,S3,22.73
81.78,09:05:14,S4,22.35
89.78,09:05:14,S5,22.83
121.87,09:05:14,S6,23.01
91.7,09:05:14,S7,22.97
86.28,09:05:14,S8,23.23
108.67,09:05:14,S9,22.85
81.83,09:05:15,S1,23.15
107.47,09:05:15,S10,22.73
84.47,09:05:15,S2,23.21
101.47,09:05:15,S3,22.73
82.65,09:05:15,S4,22.35
88.95,09:05:15,S5,22.83
120.92,09:05:15,S6,23.01
91.47,09:05:15,S7,22.97
86.5,09:05:15,S8,23.23
108.58,09:05:15,S9,22.85
81.83,09:05:16,S1,23.15
107.2,09:05:16,S10,22.73
84.08,09:05:16,S2,23.21
100.6,09:05:16,S3,22.73
83.5,09:05:16,S4,22.35
88.05,09:05:16,S5,22.83
119.93,09:05:16,S6,23.01
91.25,09:05:16,S7,22.95
86.75,09:05:16,S8,23.23
108.47,09:05:16,S9,22.83
81.85,09:05:17,S1,23.15
106.93,09:05:17,S10,22.73
83.67,09:05:17,S2,23.21
99.77,09:05:17,S3,22.75
84.35,09:05:17,S4,22.35
87.17,09:05:17,S5,22.83
118.97,09:05:17,S6,23.01
91.02,09:05:17,S7,22.95
86.95,09:05:17,S8,23.23
108.33,09:05:17,S9,22.83
81.88,09:05:18,S1,23.15
106.55,09:05:18,S10,22.75
83.3,09:05:18,S2,23.21
99.13,09:05:18,S3,22.75
85.13,09:05:18,S4,22.39
86.3,09:05:18,S5,22.83
118.0,09:05:18,S6,23.01
90.78,09:05:18,S7,22.95
87.08,09:05:18,S8,23.23
108.2,09:05:18,S9,22.83
81.9,09:05:19,S1,23.15
106.17,09:05:19,S10,22.75
82.97,09:05:19,S2,23.21
98.48,09:05:19,S3,22.75
85.98,09:05:19,S4,22.39
85.45,09:05:19,S5,22.83
117.03,09:05:19,S6,23.01
90.63,09:05:19,S7,22.99
87.22,09:05:19,S8,23.23
107.95,09:05:19,S9,22.83
81.92,09:05:20,S1,23.13
105.82,09:05:20,S10,22.75
82.53,09:05:20,S2,23.21
97.85,09:05:20,S3,22.77
86.85,09:05:20,S4,22.39
84.55,09:05:20,S5,22.83
115.98,09:05:20,S6,23.01
90.67,09:05:20,S7,22.99
87.33,09:05:20,S8,23.23
107.88,09:05:20,S9,22.83
81.93,09:05:21,S1,23.13
105.45,09:05:21,S10,22.73
82.13,09:05:21,S2,23.21
97.27,09:05:21,S3,22.77
87.7,09:05:21,S4,22.35
83.58,09:05:21,S5,22.83
115.28,09:05:21,S6,22.99
90.72,09:05:21,S7,22.99
87.43,09:05:21,S8,23.23
107.77,09:05:21,S9,22.83
81.93,09:05:22,S1,23.13
105.1,09:05:22,S10,22.73
81.72,09:05:22,S2,23.21
96.47,09:05:22,S3,22.77
88.5,09:05:22,S4,22.35
82.67,09:05:22,S5,22.83
114.65,09:05:22,S6,22.99
90.67,09:05:22,S7,22.97
87.4,09:05:22,S8,23.23
107.6,09:05:22,S9,22.83
81.88,09:05:23,S1,23.13
104.77,09:05:23,S10,22.73
81.3,09:05:23,S2,23.23
95.67,09:05:23,S3,22.75
89.27,09:05:23,S4,22.35
81.68,09:05:23,S5,22.83
114.05,09:05:23,S6,22.99
90.57,09:05:23,S7,22.97
87.32,09:05:23,S8,23.23
107.38,09:05:23,S9,22.83
81.88,09:05:24,S1,23.13
104.45,09:05:24,S10,22.73
80.83,09:05:24,S2,23.23
94.08,09:05:24,S3,22.75
90.02,09:05:24,S4,22.37
80.87,09:05:24,S5,22.83
113.4,09:05:24,S6,22.97
90.58,09:05:24,S7,22.97
87.23,09:05:24,S8,23.23
107.17,09:05:24,S9,22.83
81.88,09:05:25,S1,23.13
104.08,09:05:25,S10,22.73
80.33,09:05:25,S2,23.23
92.8,09:05:25,S3,22.75
90.7,09:05:25,S4,22.37
80.12,09:05:25,S5,22.83
112.78,09:05:25,S6,22.97
90.58,09:05:25,S7,22.97
86.75,09:05:25,S8,23.23
106.8,09:05:25,S9,22.85
81.85,09:05:26,S1,23.15
103.78,09:05:26,S10,22.73
79.83,09:05:26,S2,23.21
91.37,09:05:26,S3,22.75
91.38,09:05:26,S4,22.37
79.57,09:05:26,S5,22.83
112.15,09:05:26,S6,22.97
90.6,09:05:26,S7,22.97
86.3,09:05:26,S8,23.23
106.2,09:05:26,S9,22.85
81.85,09:05:27,S1,23.15
103.45,09:05:27,S10,22.71
79.33,09:05:27,S2,23.21
89.73,09:05:27,S3,22.75
92.1,09:05:27,S4,22.37
79.02,09:05:27,S5,22.83
111.48,09:05:27,S6,22.97
90.57,09:05:27,S7,22.97
85.92,09:05:27,S8,23.23
105.52,09:05:27,S9,22.85
81.77,09:05:28,S1,23.15
103.03,09:05:28,S10,22.71
78.88,09:05:28,S2,23.21
88.05,09:05:28,S3,22.75
92.77,09:05:28,S4,22.37
78.38,09:05:28,S5,22.83
110.83,09:05:28,S6,22.97
90.52,09:05:28,S7,22.97
85.5,09:05:28,S8,23.23
104.8,09:05:28,S9,22.83
81.63,09:05:29,S1,23.17
102.67,09:05:29,S10,22.71
78.57,09:05:29,S2,23.21
86.3,09:05:29,S3,22.75
93.4,09:05:29,S4,22.37
77.68,09:05:29,S5,22.83
110.13,09:05:29,S6,22.97
90.38,09:05:29,S7,22.97
85.12,09:05:29,S8,23.23
104.05,09:05:29,S9,22.83
81.5,09:05:30,S1,23.17
102.32,09:05:30,S10,22.71
78.27,09:05:30,S2,23.21
84.42,09:05:30,S3,22.75
94.13,09:05:30,S4,22.35
77.0,09:05:30,S5,22.83
109.43,09:05:30,S6,23.01
90.27,09:05:30,S7,22.97
84.78,09:05:30,S8,23.23
103.28,09:05:30,S9,22.83
81.3,09:05:31,S1,23.17
101.95,09:05:31,S10,22.71
77.92,09:05:31,S2,23.21
82.55,09:05:31,S3,22.75
94.9,09:05:31,S4,22.35
76.4,09:05:31,S5,22.83
108.68,09:05:31,S6,23.01
90.23,09:05:31,S7,22.95
84.35,09:05:31,S8,23.25
102.47,09:05:31,S9,22.85
81.1,09:05:32,S1,23.13
101.62,09:05:32,S10,22.71
77.58,09:05:32,S2,23.21
80.75,09:05:32,S3,22.73
95.48,09:05:32,S4,22.35
75.92,09:05:32,S5,22.83
107.95,09:05:32,S6,23.01
90.2,09:05:32,S7,22.95
83.9,09:05:32,S8,23.25
101.65,09:05:32,S9,22.85
80.92,09:05:33,S1,23.13
100.95,09:05:33,S10,22.71
77.33,09:05:33,S2,23.21
81.1,09:05:33,S3,22.73
96.07,09:05:33,S4,22.39
75.85,09:05:33,S5,22.83
107.22,09:05:33,S6,23.01
90.17,09:05:33,S7,22.95
83.47,09:05:33,S8,23.25
100.82,09:05:33,S9,22.85
80.8,09:05:34,S1,23.13
100.33,09:05:34,S10,22.71
76.98,09:05:34,S2,23.21
81.48,09:05:34,S3,22.73
96.63,09:05:34,S4,22.39
75.8,09:05:34,S5,22.83
106.22,09:05:34,S6,23.01
90.37,09:05:34,S7,22.97
83.05,09:05:34,S8,23.21
99.97,09:05:34,S9,22.85
80.68,09:05:35,S1,23.19
99.75,09:05:35,S10,22.71
76.65,09:05:35,S2,23.19
81.9,09:05:35,S3,22.75
97.17,09:05:35,S4,22.39
76.68,09:05:35,S5,22.81
105.22,09:05:35,S6,23.01
89.95,09:05:35,S7,22.97
82.62,09:05:35,S8,23.21
99.1,09:05:35,S9,22.85
80.63,09:05:36,S1,23.19
99.5,09:05:36,S10,22.71
76.4,09:05:36,S2,23.19
82.37,09:05:36,S3,22.75
97.73,09:05:36,S4,22.39
77.68,09:05:36,S5,22.81
104.12,09:05:36,S6,22.99
89.57,09:05:36,S7,22.97
82.18,09:05:36,S8,23.21
98.22,09:05:36,S9,22.85
80.57,09:05:37,S1,23.19
99.2,09:05:37,S10,22.71
76.17,09:05:37,S2,23.19
82.38,09:05:37,S3,22.75
98.27,09:05:37,S4,22.39
78.67,09:05:37,S5,22.81
103.18,09:05:37,S6,22.99
89.22,09:05:37,S7,22.95
81.68,09:05:37,S8,23.23
97.4,09:05:37,S9,22.81
80.48,09:05:38,S1,23.15
98.9,09:05:38,S10,22.71
75.9,09:05:38,S2,23.19
82.38,09:05:38,S3,22.75
98.8,09:05:38,S4,22.39
79.65,09:05:38,S5,22.83
102.17,09:05:38,S6,22.99
88.88,09:05:38,S7,22.95
81.18,09:05:38,S8,23.23
96.78,09:05:38,S9,22.81
80.57,09:05:39,S1,23.15
98.55,09:05:39,S10,22.71
75.58,09:05:39,S2,23.19
82.38,09:05:39,S3,22.75
99.33,09:05:39,S4,22.39
80.62,09:05:39,S5,22.83
101.13,09:05:39,S6,22.97
88.57,09:05:39,S7,22.95
80.72,09:05:39,S8,23.23
96.15,09:05:39,S9,22.81
80.68,09:05:40,S1,23.15
98.28,09:05:40,S10,22.71
75.35,09:05:40,S2,23.19
82.33,09:05:40,S3,22.75
99.88,09:05:40,S4,22.39
81.57,09:05:40,S5,22.83
100.08,09:05:40,S6,22.97
88.2,09:05:40,S7,22.97
80.17,09:05:40,S8,23.25
95.55,09:05:40,S9,22.83
80.82,09:05:41,S1,23.15
97.82,09:05:41,S10,22.71
75.1,09:05:41,S2,23.21
82.23,09:05:41,S3,22.75
100.43,09:05:41,S4,22.39
82.5,09:05:41,S5,22.81
99.07,09:05:41,S6,22.97
87.8,09:05:41,S7,22.97
79.68,09:05:41,S8,23.25
94.82,09:05:41,S9,22.83
80.92,09:05:42,S1,23.15
97.43,09:05:42,S10,22.71
74.9,09:05:42,S2,23.21
82.15,09:05:42,S3,22.75
100.98,09:05:42,S4,22.39
83.38,09:05:42,S5,22.81
98.03,09:05:42,S6,22.99
87.43,09:05:42,S7,22.97
79.48,09:05:42,S8,23.25
94.15,09:05:42,S9,22.83
81.02,09:05:43,S1,23.15
97.0,09:05:43,S10,22.71
74.73,09:05:43,S2,23.21
81.98,09:05:43,S3,22.75
101.53,09:05:43,S4,22.39
84.27,09:05:43,S5,22.81
97.4,09:05:43,S6,22.99
87.88,09:05:43,S7,22.97
79.3,09:05:43,S8,23.21
93.48,09:05:43,S9,22.83
81.12,09:05:44,S1,23.15
96.6,09:05:44,S10,22.71
74.58,09:05:44,S2,23.19
81.85,09:05:44,S3,22.75
102.0,09:05:44,S4,22.39
85.2,09:05:44,S5,22.83
96.75,09:05:44,S6,22.99
88.38,09:05:44,S7,22.97
79.13,09:05:44,S8,23.21
92.83,09:05:44,S9,22.83
81.22,09:05:45,S1,23.15
96.2,09:05:45,S10,22.73
74.47,09:05:45,S2,23.19
81.75,09:05:45,S3,22.75
102.5,09:05:45,S4,22.39
86.17,09:05:45,S5,22.83
96.12,09:05:45,S6,22.99
88.87,09:05:45,S7,22.97
79.08,09:05:45,S8,23.21
92.13,09:05:45,S9,22.83
81.35,09:05:46,S1,23.15
95.83,09:05:46,S10,22.73
74.52,09:05:46,S2,23.19
81.57,09:05:46,S3,22.75
103.07,09:05:46,S4,22.39
87.17,09:05:46,S5,22.83
96.0,09:05:46,S6,22.99
89.13,09:05:46,S7,22.97
79.08,09:05:46,S8,23.25
91.43,09:05:46,S9,22.81
81.43,09:05:47,S1,23.15
95.48,09:05:47,S10,22.73
74.55,09:05:47,S2,23.21
81.38,09:05:47,S3,22.75
103.65,09:05:47,S4,22.39
88.25,09:05:47,S5,22.81
95.97,09:05:47,S6,22.99
89.43,09:05:47,S7,22.97
79.08,09:05:47,S8,23.25
90.72,09:05:47,S9,22.81
81.52,09:05:48,S1,23.15
95.27,09:05:48,S10,22.75
74.73,09:05:48,S2,23.21
81.1,09:05:48,S3,22.75
104.28,09:05:48,S4,22.39
89.32,09:05:48,S5,22.81
95.67,09:05:48,S6,23.01
89.75,09:05:48,S7,22.97
79.13,09:05:48,S8,23.25
90.0,09:05:48,S9,22.81
81.53,09:05:49,S1,23.15
94.95,09:05:49,S10,22.75
74.97,09:05:49,S2,23.21
80.82,09:05:49,S3,22.75
104.9,09:05:49,S4,22.39
90.5,09:05:49,S5,22.81
95.35,09:05:49,S6,23.01
90.07,09:05:49,S7,22.97
79.38,09:05:49,S8,23.23
89.27,09:05:49,S9,22.83
81.58,09:05:50,S1,23.15
94.6,09:05:50,S10,22.75
75.18,09:05:50,S2,23.19
80.55,09:05:50,S3,22.75
105.5,09:05:50,S4,22.39
91.7,09:05:50,S5,22.83
95.05,09:05:50,S6,23.01
90.17,09:05:50,S7,22.97
79.67,09:05:50,S8,23.23
88.52,09:05:50,S9,22.83
81.62,09:05:51,S1,23.15
94.27,09:05:51,S10,22.69
75.45,09:05:51,S2,23.19
80.43,09:05:51,S3,22.75
105.97,09:05:51,S4,22.37
92.92,09:05:51,S5,22.83
94.65,09:05:51,S6,23.01
90.27,09:05:51,S7,22.97
79.95,09:05:51,S8,23.23
87.75,09:05:51,S9,22.83
81.57,09:05:52,S1,23.15
93.88,09:05:52,S10,22.69
75.75,09:05:52,S2,23.19
80.28,09:05:52,S3,22.75
106.52,09:05:52,S4,22.37
94.42,09:05:52,S5,22.83
94.18,09:05:52,S6,23.01
90.4,09:05:52,S7,22.97
80.23,09:05:52,S8,23.23
86.98,09:05:52,S9,22.83
81.53,09:05:53,S1,23.13
93.47,09:05:53,S10,22.69
76.03,09:05:53,S2,23.21
80.15,09:05:53,S3,22.75
107.05,09:05:53,S4,22.37
95.95,09:05:53,S5,22.83
93.73,09:05:53,S6,23.01
90.53,09:05:53,S7,22.97
80.47,09:05:53,S8,23.23
86.23,09:05:53,S9,22.83
81.47,09:05:54,S1,23.13
93.02,09:05:54,S10,22.73
76.3,09:05:54,S2,23.21
80.1,09:05:54,S3,22.75
107.68,09:05:54,S4,22.37
97.43,09:05:54,S5,22.83
93.35,09:05:54,S6,22.99
90.63,09:05:54,S7,22.97
80.73,09:05:54,S8,23.23
85.52,09:05:54,S9,22.83
81.38,09:05:55,S1,23.13
92.55,09:05:55,S10,22.73
76.6,09:05:55,S2,23.21
79.98,09:05:55,S3,22.75
108.25,09:05:55,S4,22.37
98.97,09:05:55,S5,22.83
93.03,09:05:55,S6,22.99
90.75,09:05:55,S7,22.97
81.0,09:05:55,S8,23.23
84.8,09:05:55,S9,22.85
81.33,09:05:56,S1,23.15
92.08,09:05:56,S10,22.73
76.9,09:05:56,S2,23.19
80.13,09:05:56,S3,22.75
108.77,09:05:56,S4,22.37
100.48,09:05:56,S5,22.81
92.63,09:05:56,S6,22.99
90.82,09:05:56,S7,22.97
81.18,09:05:56,S8,23.23
84.17,09:05:56,S9,22.85
81.27,09:05:57,S1,23.15
91.48,09:05:57,S10,22.73
77.17,09:05:57,S2,23.19
80.28,09:05:57,S3,22.75
109.22,09:05:57,S4,22.37
101.93,09:05:57,S5,22.81
92.43,09:05:57,S6,22.99
90.92,09:05:57,S7,22.97
81.37,09:05:57,S8,23.23
83.62,09:05:57,S9,22.85
81.2,09:05:58,S1,23.15
90.88,09:05:58,S10,22.73
77.45,09:05:58,S2,23.19
80.35,09:05:58,S3,22.75
109.08,09:05:58,S4,22.37
102.53,09:05:58,S5,22.81
92.22,09:05:58,S6,22.99
91.05,09:05:58,S7,22.97
81.53,09:05:58,S8,23.23
82.63,09:05:58,S9,22.83
81.1,09:05:59,S1,23.15
90.15,09:05:59,S10,22.73
77.8,09:05:59,S2,23.21
80.32,09:05:59,S3,22.75
108.5,09:05:59,S4,22.37
103.12,09:05:59,S5,22.85
91.98,09:05:59,S6,22.99
91.15,09:05:59,S7,22.97
81.72,09:05:59,S8,23.23
81.63,09:05:59,S9,22.83
80.97,09:06:00,S1,23.15
89.45,09:06:00,S10,22.73
78.12,09:06:00,S2,23.21
80.28,09:06:00,S3,22.75
107.88,09:06:00,S4,22.37
103.7,09:06:00,S5,22.85
91.72,09:06:00,S6,23.01
91.23,09:06:00,S7,22.97
81.97,09:06:00,S8,23.23
80.65,09:06:00,S9,22.83
80.82,09:06:01,S1,23.15
88.73,09:06:01,S10,22.73
78.43,09:06:01,S2,23.21
80.15,09:06:01,S3,22.75
107.27,09:06:01,S4,22.37
104.4,09:06:01,S5,22.85
91.4,09:06:01,S6,23.01
91.33,09:06:01,S7,22.97
82.15,09:06:01,S8,23.23
79.65,09:06:01,S9,22.83
80.65,09:06:02,S1,23.15
88.42,09:06:02,S10,22.73
78.72,09:06:02,S2,23.23
80.02,09:06:02,S3,22.75
106.67,09:06:02,S4,22.37
105.0,09:06:02,S5,22.81
91.08,09:06:02,S6,23.01
91.45,09:06:02,S7,22.97
82.3,09:06:02,S8,23.23
78.58,09:06:02,S9,22.83
80.48,09:06:03,S1,23.15
88.12,09:06:03,S10,22.73
78.98,09:06:03,S2,23.23
79.9,09:06:03,S3,22.75
105.95,09:06:03,S4,22.39
105.62,09:06:03,S5,22.81
90.8,09:06:03,S6,22.99
91.53,09:06:03,S7,22.97
82.37,09:06:03,S8,23.23
77.58,09:06:03,S9,22.83
80.2,09:06:04,S1,23.15
87.78,09:06:04,S10,22.73
79.28,09:06:04,S2,23.23
79.73,09:06:04,S3,22.75
105.25,09:06:04,S4,22.39
105.77,09:06:04,S5,22.81
90.52,09:06:04,S6,22.99
91.62,09:06:04,S7,22.97
82.43,09:06:04,S8,23.23
76.62,09:06:04,S9,22.83
79.92,09:06:05,S1,23.15
87.47,09:06:05,S10,22.73
79.52,09:06:05,S2,23.21
79.57,09:06:05,S3,22.75
104.58,09:06:05,S4,22.39
105.9,09:06:05,S5,22.81
90.25,09:06:05,S6,22.99
91.75,09:06:05,S7,22.97
82.5,09:06:05,S8,23.23
75.93,09:06:05,S9,22.83
79.65,09:06:06,S1,23.15
87.17,09:06:06,S10,22.71
79.7,09:06:06,S2,23.21
79.43,09:06:06,S3,22.75
103.93,09:06:06,S4,22.37
106.15,09:06:06,S5,22.81
90.0,09:06:06,S6,23.01
91.6,09:06:06,S7,22.97
82.45,09:06:06,S8,23.23
75.32,09:06:06,S9,22.83
79.45,09:06:07,S1,23.15
86.92,09:06:07,S10,22.71
79.95,09:06:07,S2,23.21
79.3,09:06:07,S3,22.75
103.32,09:06:07,S4,22.37
106.42,09:06:07,S5,22.81
90.2,09:06:07,S6,23.01
92.17,09:06:07,S7,22.97
82.45,09:06:07,S8,23.23
74.77,09:06:07,S9,22.83
79.23,09:06:08,S1,23.15
86.67,09:06:08,S10,22.71
80.15,09:06:08,S2,23.21
79.2,09:06:08,S3,22.75
102.7,09:06:08,S4,22.37
106.77,09:06:08,S5,22.83
90.7,09:06:08,S6,23.01
92.83,09:06:08,S7,22.97
82.47,09:06:08,S8,23.23
74.17,09:06:08,S9,22.83
79.02,09:06:09,S1,23.15
86.47,09:06:09,S10,22.75
80.25,09:06:09,S2,23.21
79.02,09:06:09,S3,22.75
101.97,09:06:09,S4,22.37
107.07,09:06:09,S5,22.83
91.22,09:06:09,S6,23.01
93.5,09:06:09,S7,22.97
82.47,09:06:09,S8,23.23
73.78,09:06:09,S9,22.83
78.78,09:06:10,S1,23.15
86.43,09:06:10,S10,22.75
80.25,09:06:10,S2,23.21
78.83,09:06:10,S3,22.75
101.25,09:06:10,S4,22.37
107.38,09:06:10,S5,22.83
91.95,09:06:10,S6,23.01
94.1,09:06:10,S7,22.97
82.32,09:06:10,S8,23.25
73.38,09:06:10,S9,22.83
78.57,09:06:11,S1,23.15
86.47,09:06:11,S10,22.75
80.35,09:06:11,S2,23.21
78.75,09:06:11,S3,22.75
100.67,09:06:11,S4,22.37
107.72,09:06:11,S5,22.83
92.67,09:06:11,S6,23.01
94.63,09:06:11,S7,22.97
82.17,09:06:11,S8,23.25
72.97,09:06:11,S9,22.83
78.37,09:06:12,S1,23.15
86.25,09:06:12,S10,22.75
80.45,09:06:12,S2,23.21
78.82,09:06:12,S3,22.75
100.12,09:06:12,S4,22.37
108.08,09:06:12,S5,22.83
93.58,09:06:12,S6,23.01
95.18,09:06:12,S7,22.97
82.05,09:06:12,S8,23.25
72.57,09:06:12,S9,22.83
78.15,09:06:13,S1,23.15
86.17,09:06:13,S10,22.75
80.55,09:06:13,S2,23.21
78.9,09:06:13,S3,22.75
99.53,09:06:13,S4,22.37
108.47,09:06:13,S5,22.83
94.25,09:06:13,S6,23.01
95.78,09:06:13,S7,22.95
81.95,09:06:13,S8,23.23
72.15,09:06:13,S9,22.81
77.87,09:06:14,S1,23.17
86.15,09:06:14,S10,22.75
80.62,09:06:14,S2,23.21
78.92,09:06:14,S3,22.75
98.9,09:06:14,S4,22.37
109.13,09:06:14,S5,22.83
94.9,09:06:14,S6,23.01
96.42,09:06:14,S7,22.95
81.83,09:06:14,S8,23.23
71.72,09:06:14,S9,22.81
77.63,09:06:15,S1,23.17
86.12,09:06:15,S10,22.73
80.83,09:06:15,S2,23.21
78.92,09:06:15,S3,22.75
98.27,09:06:15,S4,22.37
109.83,09:06:15,S5,22.83
95.6,09:06:15,S6,22.99
97.05,09:06:15,S7,22.95
81.72,09:06:15,S8,23.23
71.5,09:06:15,S9,22.81
77.4,09:06:16,S1,23.17
86.15,09:06:16,S10,22.73
81.03,09:06:16,S2,23.21
78.98,09:06:16,S3,22.75
97.63,09:06:16,S4,22.37
110.58,09:06:16,S5,22.83
96.33,09:06:16,S6,22.99
97.65,09:06:16,S7,22.95
81.58,09:06:16,S8,23.25
71.52,09:06:16,S9,22.85
77.13,09:06:17,S1,23.15
86.18,09:06:17,S10,22.73
81.27,09:06:17,S2,23.21
79.02,09:06:17,S3,22.75
96.98,09:06:17,S4,22.37
111.32,09:06:17,S5,22.83
97.12,09:06:17,S6,22.99
98.18,09:06:17,S7,22.95
81.47,09:06:17,S8,23.25
71.53,09:06:17,S9,22.85
76.85,09:06:18,S1,23.15
