Heart Rate,Time,Student,Temperature
105.27,09:39:51,S4,26.23
108.07,09:39:51,S5,29.83
87.67,09:39:51,S6,20.99
81.08,09:39:51,S7,20.91
87.42,09:39:51,S8,21.09
74.42,09:39:51,S9,31.13
99.17,09:39:52,S1,20.95
88.1,09:39:52,S10,20.71
96.28,09:39:52,S2,21.13
95.83,09:39:52,S3,26.97
104.85,09:39:52,S4,26.23
108.0,09:39:52,S5,29.83
86.98,09:39:52,S6,20.99
80.85,09:39:52,S7,20.91
87.7,09:39:52,S8,21.09
75.0,09:39:52,S9,31.13
99.48,09:39:53,S1,20.97
87.88,09:39:53,S10,20.73
96.28,09:39:53,S2,21.13
96.2,09:39:53,S3,26.97
104.42,09:39:53,S4,26.23
107.92,09:39:53,S5,29.81
86.28,09:39:53,S6,20.99
80.58,09:39:53,S7,20.91
88.03,09:39:53,S8,21.11
75.55,09:39:53,S9,31.13
99.8,09:39:54,S1,20.97
87.65,09:39:54,S10,20.73
96.32,09:39:54,S2,21.13
96.72,09:39:54,S3,26.99
104.05,09:39:54,S4,26.23
107.85,09:39:54,S5,29.81
85.65,09:39:54,S6,20.99
80.33,09:39:54,S7,20.89
88.33,09:39:54,S8,21.11
76.15,09:39:54,S9,31.13
100.12,09:39:55,S1,20.97
87.43,09:39:55,S10,20.73
96.28,09:39:55,S2,21.13
97.28,09:39:55,S3,26.99
103.68,09:39:55,S4,26.23
107.82,09:39:55,S5,29.81
85.47,09:39:55,S6,21.01
79.97,09:39:55,S7,20.89
88.5,09:39:55,S8,21.11
76.68,09:39:55,S9,31.15
100.45,09:39:56,S1,20.99
87.25,09:39:56,S10,20.73
96.32,09:39:56,S2,21.13
97.78,09:39:56,S3,26.99
103.18,09:39:56,S4,26.23
107.78,09:39:56,S5,29.83
85.2,09:39:56,S6,21.01
79.78,09:39:56,S7,20.89
88.65,09:39:56,S8,21.11
77.22,09:39:56,S9,31.15
100.63,09:39:57,S1,20.99
87.07,09:39:57,S10,20.73
96.35,09:39:57,S2,21.13
98.32,09:39:57,S3,26.95
102.6,09:39:57,S4,26.23
107.77,09:39:57,S5,29.83
84.97,09:39:57,S6,21.01
79.6,09:39:57,S7,20.91
88.83,09:39:57,S8,21.11
77.73,09:39:57,S9,31.15
100.78,09:39:58,S1,20.99
86.87,09:39:58,S10,20.73
96.33,09:39:58,S2,21.15
98.67,09:39:58,S3,26.95
102.05,09:39:58,S4,26.25
107.8,09:39:58,S5,29.83
84.72,09:39:58,S6,20.99
79.42,09:39:58,S7,20.91
89.07,09:39:58,S8,21.11
78.3,09:39:58,S9,31.13
100.92,09:39:59,S1,20.99
86.68,09:39:59,S10,20.71
96.32,09:39:59,S2,21.15
99.02,09:39:59,S3,26.95
101.57,09:39:59,S4,26.25
107.88,09:39:59,S5,29.83
84.4,09:39:59,S6,20.99
79.17,09:39:59,S7,20.91
89.28,09:39:59,S8,21.09
78.82,09:39:59,S9,31.13
101.05,09:40:00,S1,20.99
86.58,09:40:00,S10,20.71
96.28,09:40:00,S2,21.15
99.37,09:40:00,S3,26.97
101.08,09:40:00,S4,26.25
108.0,09:40:00,S5,29.83
84.07,09:40:00,S6,20.99
79.0,09:40:00,S7,20.91
89.5,09:40:00,S8,21.09
79.45,09:40:00,S9,31.13
101.13,09:40:01,S1,20.99
86.53,09:40:01,S10,20.71
96.37,09:40:01,S2,21.17
99.55,09:40:01,S3,26.97
100.6,09:40:01,S4,26.35
108.15,09:40:01,S5,29.83
83.73,09:40:01,S6,21.01
78.83,09:40:01,S7,20.91
89.77,09:40:01,S8,21.09
80.15,09:40:01,S9,31.15
101.18,09:40:02,S1,20.99
86.45,09:40:02,S10,20.71
96.47,09:40:02,S2,21.17
99.75,09:40:02,S3,26.97
100.08,09:40:02,S4,26.35
108.33,09:40:02,S5,29.83
83.38,09:40:02,S6,21.01
78.63,09:40:02,S7,20.91
90.07,09:40:02,S8,21.09
80.87,09:40:02,S9,31.15
101.23,09:40:03,S1,20.99
86.3,09:40:03,S10,20.71
96.55,09:40:03,S2,21.17
99.95,09:40:03,S3,26.97
99.57,09:40:03,S4,26.35
108.52,09:40:03,S5,29.83
83.0,09:40:03,S6,21.01
78.45,09:40:03,S7,20.93
90.38,09:40:03,S8,21.09
81.57,09:40:03,S9,31.15
101.25,09:40:04,S1,20.99
86.25,09:40:04,S10,20.71
96.78,09:40:04,S2,21.13
100.13,09:40:04,S3,26.97
99.07,09:40:04,S4,26.35
108.7,09:40:04,S5,29.83
82.6,09:40:04,S6,21.01
78.28,09:40:04,S7,20.93
90.72,09:40:04,S8,21.09
82.27,09:40:04,S9,31.15
101.27,09:40:05,S1,20.97
86.22,09:40:05,S10,20.73
97.02,09:40:05,S2,21.13
100.35,09:40:05,S3,26.97
98.6,09:40:05,S4,26.35
108.87,09:40:05,S5,29.83
82.22,09:40:05,S6,21.01
78.17,09:40:05,S7,20.93
90.98,09:40:05,S8,21.09
83.02,09:40:05,S9,31.15
101.27,09:40:06,S1,20.97
86.17,09:40:06,S10,20.73
97.18,09:40:06,S2,21.13
100.53,09:40:06,S3,26.99
98.13,09:40:06,S4,26.35
109.02,09:40:06,S5,29.83
81.77,09:40:06,S6,21.01
78.03,09:40:06,S7,20.93
91.28,09:40:06,S8,21.09
83.77,09:40:06,S9,31.15
101.32,09:40:07,S1,20.97
86.12,09:40:07,S10,20.73
97.35,09:40:07,S2,21.13
100.68,09:40:07,S3,26.99
97.67,09:40:07,S4,26.29
109.15,09:40:07,S5,29.83
81.28,09:40:07,S6,21.01
77.9,09:40:07,S7,20.93
91.68,09:40:07,S8,21.09
84.28,09:40:07,S9,31.15
101.85,09:40:08,S1,20.97
86.1,09:40:08,S10,20.71
97.52,09:40:08,S2,21.13
100.83,09:40:08,S3,26.99
97.2,09:40:08,S4,26.29
109.23,09:40:08,S5,29.81
80.78,09:40:08,S6,21.01
77.75,09:40:08,S7,20.93
92.1,09:40:08,S8,21.09
84.77,09:40:08,S9,31.15
102.47,09:40:09,S1,20.97
86.1,09:40:09,S10,20.71
97.68,09:40:09,S2,21.13
100.97,09:40:09,S3,26.97
96.82,09:40:09,S4,26.29
109.3,09:40:09,S5,29.81
80.27,09:40:09,S6,21.01
77.57,09:40:09,S7,20.91
92.52,09:40:09,S8,21.09
85.22,09:40:09,S9,31.15
103.13,09:40:10,S1,20.97
86.12,09:40:10,S10,20.71
97.87,09:40:10,S2,21.15
101.1,09:40:10,S3,26.97
96.43,09:40:10,S4,26.27
109.37,09:40:10,S5,29.81
79.53,09:40:10,S6,21.03
77.38,09:40:10,S7,20.91
92.95,09:40:10,S8,21.09
85.63,09:40:10,S9,31.15
103.65,09:40:11,S1,20.97
86.12,09:40:11,S10,20.71
98.02,09:40:11,S2,21.15
101.2,09:40:11,S3,26.97
96.07,09:40:11,S4,26.27
109.4,09:40:11,S5,29.81
78.8,09:40:11,S6,21.03
77.2,09:40:11,S7,20.91
93.35,09:40:11,S8,21.09
86.02,09:40:11,S9,31.15
104.2,09:40:12,S1,20.97
86.12,09:40:12,S10,20.71
98.12,09:40:12,S2,21.15
101.33,09:40:12,S3,26.97
95.8,09:40:12,S4,26.27
109.42,09:40:12,S5,29.81
78.07,09:40:12,S6,21.03
77.0,09:40:12,S7,20.89
93.78,09:40:12,S8,21.09
86.27,09:40:12,S9,31.15
104.75,09:40:13,S1,20.97
86.12,09:40:13,S10,20.71
98.17,09:40:13,S2,21.15
101.47,09:40:13,S3,26.97
95.48,09:40:13,S4,26.39
109.43,09:40:13,S5,29.81
77.62,09:40:13,S6,20.99
76.8,09:40:13,S7,20.89
94.27,09:40:13,S8,21.09
86.52,09:40:13,S9,31.17
105.35,09:40:14,S1,20.99
86.12,09:40:14,S10,20.71
98.2,09:40:14,S2,21.15
101.63,09:40:14,S3,26.97
95.15,09:40:14,S4,26.39
109.45,09:40:14,S5,29.83
77.17,09:40:14,S6,20.99
76.72,09:40:14,S7,20.89
94.92,09:40:14,S8,21.09
86.8,09:40:14,S9,31.17
105.92,09:40:15,S1,20.99
86.12,09:40:15,S10,20.71
98.22,09:40:15,S2,21.15
101.8,09:40:15,S3,26.97
94.8,09:40:15,S4,26.39
109.47,09:40:15,S5,29.83
76.78,09:40:15,S6,20.99
76.58,09:40:15,S7,20.91
95.62,09:40:15,S8,21.09
87.1,09:40:15,S9,31.17
106.48,09:40:16,S1,20.99
86.08,09:40:16,S10,20.71
98.2,09:40:16,S2,21.17
101.97,09:40:16,S3,26.97
94.5,09:40:16,S4,26.47
109.5,09:40:16,S5,29.83
76.45,09:40:16,S6,21.01
76.45,09:40:16,S7,20.91
96.42,09:40:16,S8,21.09
87.4,09:40:16,S9,31.19
107.03,09:40:17,S1,20.99
86.08,09:40:17,S10,20.73
98.13,09:40:17,S2,21.17
102.12,09:40:17,S3,26.97
94.18,09:40:17,S4,26.47
109.52,09:40:17,S5,29.81
76.17,09:40:17,S6,21.01
76.32,09:40:17,S7,20.91
97.23,09:40:17,S8,21.07
87.68,09:40:17,S9,31.19
107.62,09:40:18,S1,20.99
86.05,09:40:18,S10,20.73
97.95,09:40:18,S2,21.17
102.23,09:40:18,S3,26.97
93.88,09:40:18,S4,26.47
109.53,09:40:18,S5,29.81
75.88,09:40:18,S6,21.01
76.18,09:40:18,S7,20.89
98.0,09:40:18,S8,21.07
87.98,09:40:18,S9,31.19
108.17,09:40:19,S1,20.99
86.03,09:40:19,S10,20.73
97.78,09:40:19,S2,21.15
102.33,09:40:19,S3,26.97
93.55,09:40:19,S4,26.53
109.55,09:40:19,S5,29.81
75.57,09:40:19,S6,21.01
76.1,09:40:19,S7,20.89
98.8,09:40:19,S8,21.07
88.32,09:40:19,S9,31.17
108.75,09:40:20,S1,20.99
85.98,09:40:20,S10,20.71
97.53,09:40:20,S2,21.15
102.47,09:40:20,S3,26.97
93.27,09:40:20,S4,26.53
109.52,09:40:20,S5,29.83
75.3,09:40:20,S6,21.01
76.02,09:40:20,S7,20.89
99.57,09:40:20,S8,21.11
88.65,09:40:20,S9,31.17
109.28,09:40:21,S1,20.99
85.93,09:40:21,S10,20.71
97.32,09:40:21,S2,21.15
102.6,09:40:21,S3,26.93
93.02,09:40:21,S4,26.53
109.47,09:40:21,S5,29.83
75.07,09:40:21,S6,21.01
75.95,09:40:21,S7,20.91
100.3,09:40:21,S8,21.11
89.07,09:40:21,S9,31.17
109.82,09:40:22,S1,20.99
85.85,09:40:22,S10,20.71
97.08,09:40:22,S2,21.15
102.72,09:40:22,S3,26.93
92.73,09:40:22,S4,26.51
109.42,09:40:22,S5,29.83
74.85,09:40:22,S6,21.01
75.9,09:40:22,S7,20.91
101.05,09:40:22,S8,21.11
89.45,09:40:22,S9,31.17
110.3,09:40:23,S1,20.99
85.77,09:40:23,S10,20.73
96.88,09:40:23,S2,21.15
102.87,09:40:23,S3,26.93
92.43,09:40:23,S4,26.51
109.37,09:40:23,S5,29.81
74.48,09:40:23,S6,21.01
75.87,09:40:23,S7,20.91
101.82,09:40:23,S8,21.09
89.83,09:40:23,S9,31.17
110.85,09:40:24,S1,20.99
85.8,09:40:24,S10,20.73
96.7,09:40:24,S2,21.15
103.02,09:40:24,S3,26.97
92.17,09:40:24,S4,26.51
109.3,09:40:24,S5,29.81
74.1,09:40:24,S6,21.01
75.87,09:40:24,S7,20.91
102.58,09:40:24,S8,21.09
90.25,09:40:24,S9,31.17
111.38,09:40:25,S1,20.99
85.85,09:40:25,S10,20.73
96.52,09:40:25,S2,21.15
103.12,09:40:25,S3,26.97
91.88,09:40:25,S4,26.53
109.25,09:40:25,S5,29.81
73.68,09:40:25,S6,21.01
75.82,09:40:25,S7,20.91
103.3,09:40:25,S8,21.09
90.62,09:40:25,S9,31.21
111.9,09:40:26,S1,20.99
85.92,09:40:26,S10,20.75
96.38,09:40:26,S2,21.15
103.22,09:40:26,S3,26.97
91.63,09:40:26,S4,26.53
109.22,09:40:26,S5,29.85
73.32,09:40:26,S6,21.01
75.75,09:40:26,S7,20.91
103.93,09:40:26,S8,21.09
90.97,09:40:26,S9,31.21
112.47,09:40:27,S1,20.99
85.97,09:40:27,S10,20.75
96.37,09:40:27,S2,21.15
103.3,09:40:27,S3,26.99
91.42,09:40:27,S4,26.53
109.22,09:40:27,S5,29.85
73.02,09:40:27,S6,21.01
75.7,09:40:27,S7,20.91
104.55,09:40:27,S8,21.09
91.35,09:40:27,S9,31.21
113.08,09:40:28,S1,20.99
86.0,09:40:28,S10,20.75
96.37,09:40:28,S2,21.17
103.3,09:40:28,S3,26.99
91.23,09:40:28,S4,26.53
109.22,09:40:28,S5,29.85
72.72,09:40:28,S6,21.01
75.62,09:40:28,S7,20.91
105.18,09:40:28,S8,21.09
91.62,09:40:28,S9,31.17
113.68,09:40:29,S1,20.99
86.03,09:40:29,S10,20.73
96.37,09:40:29,S2,21.17
103.28,09:40:29,S3,26.99
91.03,09:40:29,S4,26.53
109.2,09:40:29,S5,29.81
72.7,09:40:29,S6,21.01
75.5,09:40:29,S7,20.91
105.63,09:40:29,S8,21.07
91.88,09:40:29,S9,31.17
114.28,09:40:30,S1,20.99
85.92,09:40:30,S10,20.73
96.38,09:40:30,S2,21.17
103.28,09:40:30,S3,26.97
90.77,09:40:30,S4,26.53
109.17,09:40:30,S5,29.81
72.72,09:40:30,S6,21.01
75.45,09:40:30,S7,20.91
106.27,09:40:30,S8,21.07
92.13,09:40:30,S9,31.17
114.87,09:40:31,S1,20.99
85.8,09:40:31,S10,20.73
96.43,09:40:31,S2,21.13
103.3,09:40:31,S3,26.97
90.48,09:40:31,S4,26.51
109.12,09:40:31,S5,29.81
72.78,09:40:31,S6,20.97
75.38,09:40:31,S7,20.91
107.03,09:40:31,S8,21.07
92.28,09:40:31,S9,31.19
115.45,09:40:32,S1,20.99
85.73,09:40:32,S10,20.73
96.47,09:40:32,S2,21.13
103.23,09:40:32,S3,26.97
90.25,09:40:32,S4,26.51
109.05,09:40:32,S5,29.83
72.8,09:40:32,S6,20.97
75.35,09:40:32,S7,20.91
107.8,09:40:32,S8,21.11
92.32,09:40:32,S9,31.19
115.93,09:40:33,S1,20.99
85.68,09:40:33,S10,20.73
96.5,09:40:33,S2,21.13
103.3,09:40:33,S3,27.01
90.05,09:40:33,S4,26.51
109.0,09:40:33,S5,29.83
72.83,09:40:33,S6,20.97
75.33,09:40:33,S7,20.91
108.62,09:40:33,S8,21.11
92.35,09:40:33,S9,31.19
116.37,09:40:34,S1,20.99
85.67,09:40:34,S10,20.73
96.52,09:40:34,S2,21.15
103.37,09:40:34,S3,27.01
89.85,09:40:34,S4,26.51
108.93,09:40:34,S5,29.83
72.88,09:40:34,S6,21.01
75.33,09:40:34,S7,20.91
109.43,09:40:34,S8,21.11
92.42,09:40:34,S9,31.19
116.77,09:40:35,S1,20.99
85.62,09:40:35,S10,20.75
96.52,09:40:35,S2,21.15
103.42,09:40:35,S3,27.01
89.65,09:40:35,S4,26.51
108.93,09:40:35,S5,29.85
72.95,09:40:35,S6,21.01
75.32,09:40:35,S7,20.91
110.25,09:40:35,S8,21.07
92.5,09:40:35,S9,31.19
117.18,09:40:36,S1,20.99
85.53,09:40:36,S10,20.75
96.5,09:40:36,S2,21.15
103.45,09:40:36,S3,26.97
89.58,09:40:36,S4,26.51
109.0,09:40:36,S5,29.85
73.07,09:40:36,S6,21.01
75.3,09:40:36,S7,20.91
111.07,09:40:36,S8,21.07
92.6,09:40:36,S9,31.19
117.68,09:40:37,S1,20.99
85.45,09:40:37,S10,20.75
96.5,09:40:37,S2,21.17
103.42,09:40:37,S3,26.97
89.53,09:40:37,S4,26.49
109.12,09:40:37,S5,29.85
73.15,09:40:37,S6,21.01
75.27,09:40:37,S7,20.91
111.92,09:40:37,S8,21.07
92.72,09:40:37,S9,31.17
118.3,09:40:38,S1,20.99
85.37,09:40:38,S10,20.73
96.5,09:40:38,S2,21.17
103.5,09:40:38,S3,26.97
89.43,09:40:38,S4,26.49
109.25,09:40:38,S5,29.83
73.22,09:40:38,S6,21.01
75.23,09:40:38,S7,20.91
112.78,09:40:38,S8,21.09
92.82,09:40:38,S9,31.17
118.88,09:40:39,S1,20.99
85.28,09:40:39,S10,20.73
96.48,09:40:39,S2,21.17
103.6,09:40:39,S3,26.97
89.37,09:40:39,S4,26.49
109.35,09:40:39,S5,29.83
73.23,09:40:39,S6,21.01
75.28,09:40:39,S7,20.89
113.67,09:40:39,S8,21.09
92.92,09:40:39,S9,31.17
119.17,09:40:40,S1,20.99
85.22,09:40:40,S10,20.73
96.43,09:40:40,S2,21.17
103.67,09:40:40,S3,26.97
89.27,09:40:40,S4,26.49
109.48,09:40:40,S5,29.83
73.23,09:40:40,S6,21.01
75.3,09:40:40,S7,20.89
114.55,09:40:40,S8,21.09
93.0,09:40:40,S9,31.17
119.68,09:40:41,S1,21.01
85.15,09:40:41,S10,20.73
96.35,09:40:41,S2,21.17
103.73,09:40:41,S3,26.97
89.18,09:40:41,S4,26.49
109.62,09:40:41,S5,29.85
73.22,09:40:41,S6,21.01
75.22,09:40:41,S7,20.89
115.43,09:40:41,S8,21.09
93.07,09:40:41,S9,31.17
120.23,09:40:42,S1,21.01
85.08,09:40:42,S10,20.73
96.3,09:40:42,S2,21.17
103.82,09:40:42,S3,27.03
89.15,09:40:42,S4,26.49
109.88,09:40:42,S5,29.85
73.22,09:40:42,S6,21.01
75.12,09:40:42,S7,20.89
116.37,09:40:42,S8,21.09
93.13,09:40:42,S9,31.17
120.7,09:40:43,S1,21.01
85.05,09:40:43,S10,20.73
96.28,09:40:43,S2,21.15
103.7,09:40:43,S3,27.03
89.12,09:40:43,S4,26.49
110.13,09:40:43,S5,29.85
73.37,09:40:43,S6,20.99
75.07,09:40:43,S7,20.89
117.28,09:40:43,S8,21.09
93.18,09:40:43,S9,31.17
121.12,09:40:44,S1,20.97
85.03,09:40:44,S10,20.73
96.22,09:40:44,S2,21.15
103.5,09:40:44,S3,27.03
89.05,09:40:44,S4,26.49
110.45,09:40:44,S5,29.83
73.55,09:40:44,S6,20.99
75.0,09:40:44,S7,20.89
118.28,09:40:44,S8,21.09
93.25,09:40:44,S9,31.17
121.55,09:40:45,S1,20.97
85.03,09:40:45,S10,20.73
96.13,09:40:45,S2,21.15
103.3,09:40:45,S3,26.95
89.0,09:40:45,S4,26.49
110.77,09:40:45,S5,29.83
73.73,09:40:45,S6,20.99
74.97,09:40:45,S7,20.89
119.3,09:40:45,S8,21.09
93.3,09:40:45,S9,31.17
121.6,09:40:46,S1,20.97
84.98,09:40:46,S10,20.73
96.03,09:40:46,S2,21.15
103.12,09:40:46,S3,26.95
89.03,09:40:46,S4,26.45
111.1,09:40:46,S5,29.83
73.9,09:40:46,S6,20.99
74.93,09:40:46,S7,20.89
120.53,09:40:46,S8,21.09
93.35,09:40:46,S9,31.19
121.65,09:40:47,S1,20.99
84.95,09:40:47,S10,20.75
95.92,09:40:47,S2,21.15
102.97,09:40:47,S3,26.95
89.08,09:40:47,S4,26.45
111.42,09:40:47,S5,29.83
74.32,09:40:47,S6,20.99
74.87,09:40:47,S7,20.89
121.72,09:40:47,S8,21.11
93.4,09:40:47,S9,31.19
121.73,09:40:48,S1,20.99
84.88,09:40:48,S10,20.75
95.78,09:40:48,S2,21.15
102.78,09:40:48,S3,26.95
89.2,09:40:48,S4,26.45
111.77,09:40:48,S5,29.83
74.73,09:40:48,S6,20.99
74.8,09:40:48,S7,20.89
122.85,09:40:48,S8,21.11
93.45,09:40:48,S9,31.19
121.83,09:40:49,S1,20.99
84.87,09:40:49,S10,20.75
95.63,09:40:49,S2,21.13
102.62,09:40:49,S3,26.95
89.33,09:40:49,S4,26.35
112.15,09:40:49,S5,29.83
75.05,09:40:49,S6,21.03
74.72,09:40:49,S7,20.89
124.02,09:40:49,S8,21.11
93.48,09:40:49,S9,31.17
121.8,09:40:50,S1,20.97
84.92,09:40:50,S10,20.73
95.45,09:40:50,S2,21.13
102.43,09:40:50,S3,26.95
89.48,09:40:50,S4,26.35
112.53,09:40:50,S5,29.83
75.37,09:40:50,S6,21.03
74.58,09:40:50,S7,20.89
125.25,09:40:50,S8,21.09
93.53,09:40:50,S9,31.17
121.78,09:40:51,S1,20.97
84.98,09:40:51,S10,20.73
95.28,09:40:51,S2,21.13
102.08,09:40:51,S3,26.95
89.62,09:40:51,S4,26.35
112.8,09:40:51,S5,29.83
75.73,09:40:51,S6,21.03
74.47,09:40:51,S7,20.91
126.27,09:40:51,S8,21.09
93.53,09:40:51,S9,31.17
121.78,09:40:52,S1,20.97
85.05,09:40:52,S10,20.73
95.15,09:40:52,S2,21.17
101.73,09:40:52,S3,26.95
89.77,09:40:52,S4,26.37
113.05,09:40:52,S5,29.83
76.13,09:40:52,S6,21.03
74.33,09:40:52,S7,20.91
127.47,09:40:52,S8,21.09
93.52,09:40:52,S9,31.17
121.78,09:40:53,S1,20.97
85.13,09:40:53,S10,20.75
94.93,09:40:53,S2,21.17
101.32,09:40:53,S3,26.95
89.9,09:40:53,S4,26.37
113.28,09:40:53,S5,29.83
76.53,09:40:53,S6,21.03
74.23,09:40:53,S7,20.91
128.67,09:40:53,S8,21.07
93.45,09:40:53,S9,31.17
121.8,09:40:54,S1,20.97
85.27,09:40:54,S10,20.75
94.67,09:40:54,S2,21.17
100.95,09:40:54,S3,26.95
89.65,09:40:54,S4,26.37
113.5,09:40:54,S5,29.83
76.88,09:40:54,S6,21.03
74.17,09:40:54,S7,20.93
129.8,09:40:54,S8,21.07
93.42,09:40:54,S9,31.17
121.8,09:40:55,S1,20.97
85.43,09:40:55,S10,20.75
94.47,09:40:55,S2,21.15
100.65,09:40:55,S3,26.95
89.38,09:40:55,S4,26.35
113.67,09:40:55,S5,29.83
76.82,09:40:55,S6,20.99
74.2,09:40:55,S7,20.93
131.03,09:40:55,S8,21.07
93.37,09:40:55,S9,31.17
121.77,09:40:56,S1,20.99
85.58,09:40:56,S10,20.75
94.22,09:40:56,S2,21.15
100.5,09:40:56,S3,26.95
89.27,09:40:56,S4,26.35
113.82,09:40:56,S5,29.83
76.78,09:40:56,S6,20.99
74.17,09:40:56,S7,20.93
132.23,09:40:56,S8,21.09
93.03,09:40:56,S9,31.17
121.73,09:40:57,S1,20.99
85.77,09:40:57,S10,20.75
94.0,09:40:57,S2,21.15
100.38,09:40:57,S3,26.95
89.25,09:40:57,S4,26.35
113.92,09:40:57,S5,29.83
76.75,09:40:57,S6,20.99
74.07,09:40:57,S7,20.89
133.47,09:40:57,S8,21.09
92.7,09:40:57,S9,31.17
121.7,09:40:58,S1,20.99
85.95,09:40:58,S10,20.75
93.78,09:40:58,S2,21.15
100.45,09:40:58,S3,26.95
89.18,09:40:58,S4,26.35
114.02,09:40:58,S5,29.83
76.72,09:40:58,S6,21.01
73.97,09:40:58,S7,20.89
134.65,09:40:58,S8,21.09
92.32,09:40:58,S9,31.17
121.67,09:40:59,S1,20.99
86.15,09:40:59,S10,20.73
93.62,09:40:59,S2,21.15
100.5,09:40:59,S3,26.95
89.03,09:40:59,S4,26.35
114.12,09:40:59,S5,29.83
76.68,09:40:59,S6,21.01
73.87,09:40:59,S7,20.89
135.82,09:40:59,S8,21.11
91.92,09:40:59,S9,31.17
121.62,09:41:00,S1,20.99
86.32,09:41:00,S10,20.73
93.52,09:41:00,S2,21.15
100.53,09:41:00,S3,27.01
88.9,09:41:00,S4,26.35
114.2,09:41:00,S5,29.83
76.63,09:41:00,S6,21.01
73.77,09:41:00,S7,20.91
137.02,09:41:00,S8,21.11
91.53,09:41:00,S9,31.17
121.6,09:41:01,S1,20.99
86.43,09:41:01,S10,20.73
93.37,09:41:01,S2,21.17
100.62,09:41:01,S3,27.01
88.75,09:41:01,S4,26.33
114.25,09:41:01,S5,29.83
76.6,09:41:01,S6,21.01
73.63,09:41:01,S7,20.91
138.22,09:41:01,S8,21.11
91.1,09:41:01,S9,31.19
121.6,09:41:02,S1,20.97
86.55,09:41:02,S10,20.73
93.25,09:41:02,S2,21.17
100.7,09:41:02,S3,27.01
88.58,09:41:02,S4,26.33
114.27,09:41:02,S5,29.83
76.55,09:41:02,S6,21.01
73.52,09:41:02,S7,20.91
139.42,09:41:02,S8,21.11
90.65,09:41:02,S9,31.19
121.58,09:41:03,S1,20.97
86.63,09:41:03,S10,20.73
93.15,09:41:03,S2,21.17
100.77,09:41:03,S3,26.99
88.5,09:41:03,S4,26.33
114.23,09:41:03,S5,29.83
76.5,09:41:03,S6,21.01
73.4,09:41:03,S7,20.89
140.67,09:41:03,S8,21.11
90.2,09:41:03,S9,31.19
121.55,09:41:04,S1,20.97
86.6,09:41:04,S10,20.73
93.05,09:41:04,S2,21.15
100.8,09:41:04,S3,26.99
88.43,09:41:04,S4,26.33
114.13,09:41:04,S5,29.83
76.43,09:41:04,S6,20.99
73.28,09:41:04,S7,20.89
141.92,09:41:04,S8,21.11
89.65,09:41:04,S9,31.17
121.48,09:41:05,S1,20.95
86.55,09:41:05,S10,20.73
92.93,09:41:05,S2,21.15
100.83,09:41:05,S3,26.99
88.42,09:41:05,S4,26.33
113.98,09:41:05,S5,29.83
76.4,09:41:05,S6,20.99
73.17,09:41:05,S7,20.89
143.23,09:41:05,S8,21.07
89.07,09:41:05,S9,31.17
121.38,09:41:06,S1,20.95
86.5,09:41:06,S10,20.73
92.9,09:41:06,S2,21.15
100.85,09:41:06,S3,26.97
88.4,09:41:06,S4,26.33
113.78,09:41:06,S5,29.83
76.35,09:41:06,S6,20.99
73.07,09:41:06,S7,20.91
144.53,09:41:06,S8,21.07
88.5,09:41:06,S9,31.17
121.23,09:41:07,S1,20.95
86.43,09:41:07,S10,20.73
92.83,09:41:07,S2,21.17
100.87,09:41:07,S3,26.97
88.35,09:41:07,S4,26.33
113.57,09:41:07,S5,29.83
76.3,09:41:07,S6,20.99
72.97,09:41:07,S7,20.91
145.82,09:41:07,S8,21.07
87.92,09:41:07,S9,31.19
121.0,09:41:08,S1,20.95
86.3,09:41:08,S10,20.75
92.73,09:41:08,S2,21.17
100.88,09:41:08,S3,26.97
88.3,09:41:08,S4,26.33
113.33,09:41:08,S5,29.83
76.25,09:41:08,S6,20.99
72.85,09:41:08,S7,20.91
147.2,09:41:08,S8,21.07
87.32,09:41:08,S9,31.19
120.78,09:41:09,S1,20.95
86.17,09:41:09,S10,20.75
92.6,09:41:09,S2,21.17
100.92,09:41:09,S3,26.95
88.18,09:41:09,S4,26.33
113.12,09:41:09,S5,29.83
76.2,09:41:09,S6,20.99
72.77,09:41:09,S7,20.91
148.2,09:41:09,S8,21.07
86.82,09:41:09,S9,31.19
120.53,09:41:10,S1,20.95
86.03,09:41:10,S10,20.75
92.5,09:41:10,S2,21.19
100.95,09:41:10,S3,26.95
88.1,09:41:10,S4,26.31
112.92,09:41:10,S5,29.83
76.2,09:41:10,S6,21.01
72.73,09:41:10,S7,20.91
148.33,09:41:10,S8,21.07
86.6,09:41:10,S9,31.15
120.32,09:41:11,S1,21.01
85.87,09:41:11,S10,20.73
92.43,09:41:11,S2,21.19
101.05,09:41:11,S3,26.95
87.9,09:41:11,S4,26.31
112.78,09:41:11,S5,29.81
76.22,09:41:11,S6,21.01
72.67,09:41:11,S7,20.91
148.52,09:41:11,S8,21.11
86.37,09:41:11,S9,31.15
120.1,09:41:12,S1,21.01
85.7,09:41:12,S10,20.73
92.4,09:41:12,S2,21.19
101.08,09:41:12,S3,26.95
87.72,09:41:12,S4,26.31
112.67,09:41:12,S5,29.81
76.23,09:41:12,S6,21.01
72.55,09:41:12,S7,20.89
148.63,09:41:12,S8,21.11
86.2,09:41:12,S9,31.15
119.9,09:41:13,S1,21.01
85.53,09:41:13,S10,20.73
92.4,09:41:13,S2,21.15
101.07,09:41:13,S3,26.95
87.53,09:41:13,S4,26.31
112.57,09:41:13,S5,29.81
