Heart Rate,Time,Student,Temperature
107.0,12:35:28,S2,32.43
97.35,12:35:28,S3,31.23
97.72,12:35:28,S4,30.79
64.47,12:35:28,S5,31.69
69.73,12:35:28,S6,30.87
77.88,12:35:28,S7,27.49
88.83,12:35:28,S8,30.91
81.77,12:35:28,S9,32.43
97.53,12:35:29,S1,30.71
66.75,12:35:29,S10,30.91
106.92,12:35:29,S2,32.43
97.27,12:35:29,S3,31.23
97.75,12:35:29,S4,30.79
64.7,12:35:29,S5,31.69
69.77,12:35:29,S6,30.87
78.02,12:35:29,S7,27.49
88.83,12:35:29,S8,30.91
81.78,12:35:29,S9,32.43
98.6,12:35:30,S1,30.71
67.08,12:35:30,S10,30.91
106.87,12:35:30,S2,32.43
97.07,12:35:30,S3,31.23
97.78,12:35:30,S4,30.79
64.98,12:35:30,S5,31.69
69.82,12:35:30,S6,30.87
78.12,12:35:30,S7,27.49
88.87,12:35:30,S8,30.91
81.78,12:35:30,S9,32.43
99.78,12:35:31,S1,30.71
67.32,12:35:31,S10,30.91
106.83,12:35:31,S2,32.43
96.93,12:35:31,S3,31.23
97.78,12:35:31,S4,30.79
65.3,12:35:31,S5,31.69
69.92,12:35:31,S6,30.87
78.38,12:35:31,S7,27.51
88.9,12:35:31,S8,30.93
81.72,12:35:31,S9,32.43
101.02,12:35:32,S1,30.69
67.6,12:35:32,S10,30.91
106.82,12:35:32,S2,32.43
96.67,12:35:32,S3,31.19
97.82,12:35:32,S4,30.79
65.67,12:35:32,S5,31.67
70.02,12:35:32,S6,30.87
78.68,12:35:32,S7,27.51
88.97,12:35:32,S8,30.93
81.63,12:35:32,S9,32.43
102.2,12:35:33,S1,30.69
67.88,12:35:33,S10,30.91
106.83,12:35:33,S2,32.45
96.47,12:35:33,S3,31.19
97.83,12:35:33,S4,30.79
66.03,12:35:33,S5,31.67
70.13,12:35:33,S6,30.87
78.67,12:35:33,S7,27.51
89.07,12:35:33,S8,30.93
81.55,12:35:33,S9,32.39
103.43,12:35:34,S1,30.69
68.18,12:35:34,S10,30.91
106.85,12:35:34,S2,32.45
96.25,12:35:34,S3,31.19
97.85,12:35:34,S4,30.79
66.63,12:35:34,S5,31.67
70.23,12:35:34,S6,30.87
78.57,12:35:34,S7,27.49
89.07,12:35:34,S8,30.93
81.45,12:35:34,S9,32.39
104.48,12:35:35,S1,30.67
68.47,12:35:35,S10,30.89
106.88,12:35:35,S2,32.45
96.02,12:35:35,S3,31.29
97.83,12:35:35,S4,30.79
67.25,12:35:35,S5,31.67
70.33,12:35:35,S6,30.87
78.38,12:35:35,S7,27.49
89.08,12:35:35,S8,30.93
81.35,12:35:35,S9,32.39
105.57,12:35:36,S1,30.67
68.75,12:35:36,S10,30.89
106.93,12:35:36,S2,32.43
95.78,12:35:36,S3,31.29
97.83,12:35:36,S4,30.79
67.83,12:35:36,S5,31.67
70.4,12:35:36,S6,30.87
78.23,12:35:36,S7,27.49
89.12,12:35:36,S8,30.93
81.23,12:35:36,S9,32.41
106.55,12:35:37,S1,30.67
69.05,12:35:37,S10,30.89
106.98,12:35:37,S2,32.43
95.6,12:35:37,S3,31.29
97.83,12:35:37,S4,30.81
68.35,12:35:37,S5,31.67
70.48,12:35:37,S6,30.87
78.1,12:35:37,S7,27.53
89.15,12:35:37,S8,30.97
81.12,12:35:37,S9,32.41
107.52,12:35:38,S1,30.67
69.4,12:35:38,S10,30.87
107.05,12:35:38,S2,32.43
95.43,12:35:38,S3,31.31
97.8,12:35:38,S4,30.81
68.85,12:35:38,S5,31.69
70.57,12:35:38,S6,30.87
77.93,12:35:38,S7,27.53
89.17,12:35:38,S8,30.97
80.87,12:35:38,S9,32.41
108.38,12:35:39,S1,30.67
69.73,12:35:39,S10,30.87
107.12,12:35:39,S2,32.45
95.27,12:35:39,S3,31.31
97.55,12:35:39,S4,30.81
69.35,12:35:39,S5,31.69
70.65,12:35:39,S6,30.89
77.72,12:35:39,S7,27.53
89.18,12:35:39,S8,30.97
80.63,12:35:39,S9,32.41
109.2,12:35:40,S1,30.67
70.07,12:35:40,S10,30.87
107.15,12:35:40,S2,32.45
95.02,12:35:40,S3,31.31
97.27,12:35:40,S4,30.79
69.83,12:35:40,S5,31.69
70.73,12:35:40,S6,30.89
77.48,12:35:40,S7,27.51
89.25,12:35:40,S8,30.95
80.37,12:35:40,S9,32.41
110.12,12:35:41,S1,30.71
70.37,12:35:41,S10,30.85
107.15,12:35:41,S2,32.45
94.65,12:35:41,S3,31.31
96.93,12:35:41,S4,30.79
70.28,12:35:41,S5,31.69
70.82,12:35:41,S6,30.89
77.2,12:35:41,S7,27.51
89.27,12:35:41,S8,30.95
80.1,12:35:41,S9,32.41
111.02,12:35:42,S1,30.71
70.65,12:35:42,S10,30.85
107.12,12:35:42,S2,32.43
94.25,12:35:42,S3,31.31
96.63,12:35:42,S4,30.79
70.65,12:35:42,S5,31.69
70.9,12:35:42,S6,30.87
76.95,12:35:42,S7,27.51
89.33,12:35:42,S8,30.95
79.82,12:35:42,S9,32.39
112.02,12:35:43,S1,30.71
71.0,12:35:43,S10,30.85
107.08,12:35:43,S2,32.43
93.77,12:35:43,S3,31.31
96.83,12:35:43,S4,30.83
70.98,12:35:43,S5,31.69
71.02,12:35:43,S6,30.87
76.68,12:35:43,S7,27.51
89.33,12:35:43,S8,30.93
79.67,12:35:43,S9,32.39
113.02,12:35:44,S1,30.67
71.37,12:35:44,S10,30.83
107.07,12:35:44,S2,32.43
93.28,12:35:44,S3,31.35
97.08,12:35:44,S4,30.83
71.25,12:35:44,S5,31.71
71.15,12:35:44,S6,30.87
76.4,12:35:44,S7,27.51
89.43,12:35:44,S8,30.93
79.5,12:35:44,S9,32.39
113.98,12:35:45,S1,30.67
71.67,12:35:45,S10,30.83
107.07,12:35:45,S2,32.43
92.9,12:35:45,S3,31.35
97.83,12:35:45,S4,30.83
71.5,12:35:45,S5,31.71
71.28,12:35:45,S6,30.91
76.12,12:35:45,S7,27.51
89.62,12:35:45,S8,30.93
79.33,12:35:45,S9,32.43
114.92,12:35:46,S1,30.67
72.03,12:35:46,S10,30.83
107.03,12:35:46,S2,32.43
92.48,12:35:46,S3,31.35
98.6,12:35:46,S4,30.81
71.73,12:35:46,S5,31.71
71.42,12:35:46,S6,30.91
75.72,12:35:46,S7,27.49
89.77,12:35:46,S8,30.95
79.2,12:35:46,S9,32.43
115.8,12:35:47,S1,30.67
72.4,12:35:47,S10,30.83
106.93,12:35:47,S2,32.43
92.03,12:35:47,S3,31.35
99.38,12:35:47,S4,30.81
71.93,12:35:47,S5,31.71
71.53,12:35:47,S6,30.91
75.4,12:35:47,S7,27.49
89.97,12:35:47,S8,30.95
79.15,12:35:47,S9,32.43
116.72,12:35:48,S1,30.67
72.75,12:35:48,S10,30.83
106.82,12:35:48,S2,32.43
91.58,12:35:48,S3,31.35
100.17,12:35:48,S4,30.81
72.12,12:35:48,S5,31.71
71.65,12:35:48,S6,30.89
75.1,12:35:48,S7,27.49
90.25,12:35:48,S8,30.95
79.08,12:35:48,S9,32.43
117.5,12:35:49,S1,30.67
73.12,12:35:49,S10,30.83
106.72,12:35:49,S2,32.43
91.0,12:35:49,S3,31.35
100.93,12:35:49,S4,30.81
72.13,12:35:49,S5,31.71
71.75,12:35:49,S6,30.89
74.83,12:35:49,S7,27.51
90.58,12:35:49,S8,30.93
79.07,12:35:49,S9,32.43
118.18,12:35:50,S1,30.67
73.33,12:35:50,S10,30.83
106.63,12:35:50,S2,32.43
90.37,12:35:50,S3,31.35
101.43,12:35:50,S4,30.81
72.13,12:35:50,S5,31.71
71.85,12:35:50,S6,30.89
74.55,12:35:50,S7,27.51
90.92,12:35:50,S8,30.93
79.08,12:35:50,S9,32.43
118.92,12:35:51,S1,30.67
73.67,12:35:51,S10,30.83
106.58,12:35:51,S2,32.45
89.68,12:35:51,S3,31.35
101.95,12:35:51,S4,30.81
72.08,12:35:51,S5,31.71
71.93,12:35:51,S6,30.89
74.2,12:35:51,S7,27.51
91.22,12:35:51,S8,30.93
79.15,12:35:51,S9,32.41
119.72,12:35:52,S1,30.67
73.93,12:35:52,S10,30.83
106.55,12:35:52,S2,32.45
89.03,12:35:52,S3,31.35
102.42,12:35:52,S4,30.85
72.07,12:35:52,S5,31.71
71.95,12:35:52,S6,30.89
73.88,12:35:52,S7,27.51
91.47,12:35:52,S8,30.93
79.25,12:35:52,S9,32.41
120.55,12:35:53,S1,30.69
74.18,12:35:53,S10,30.79
106.52,12:35:53,S2,32.45
88.38,12:35:53,S3,31.35
102.08,12:35:53,S4,30.85
72.1,12:35:53,S5,31.71
71.95,12:35:53,S6,30.89
73.52,12:35:53,S7,27.51
91.67,12:35:53,S8,30.93
79.33,12:35:53,S9,32.41
121.37,12:35:54,S1,30.69
74.43,12:35:54,S10,30.79
106.6,12:35:54,S2,32.43
87.85,12:35:54,S3,31.35
101.77,12:35:54,S4,30.85
72.13,12:35:54,S5,31.71
71.95,12:35:54,S6,30.89
73.15,12:35:54,S7,27.51
91.82,12:35:54,S8,30.93
79.38,12:35:54,S9,32.39
122.2,12:35:55,S1,30.69
74.7,12:35:55,S10,30.79
106.8,12:35:55,S2,32.43
87.33,12:35:55,S3,31.35
101.47,12:35:55,S4,30.87
72.15,12:35:55,S5,31.71
71.93,12:35:55,S6,30.89
72.77,12:35:55,S7,27.53
91.9,12:35:55,S8,30.97
79.45,12:35:55,S9,32.39
122.92,12:35:56,S1,30.71
75.0,12:35:56,S10,30.79
107.0,12:35:56,S2,32.43
86.77,12:35:56,S3,31.37
101.12,12:35:56,S4,30.87
72.22,12:35:56,S5,31.73
71.9,12:35:56,S6,30.89
72.38,12:35:56,S7,27.53
91.97,12:35:56,S8,30.97
79.58,12:35:56,S9,32.39
123.62,12:35:57,S1,30.71
75.32,12:35:57,S10,30.79
107.2,12:35:57,S2,32.45
86.18,12:35:57,S3,31.37
100.73,12:35:57,S4,30.87
72.28,12:35:57,S5,31.73
71.85,12:35:57,S6,30.87
71.97,12:35:57,S7,27.53
92.03,12:35:57,S8,30.97
79.73,12:35:57,S9,32.41
124.35,12:35:58,S1,30.71
75.63,12:35:58,S10,30.79
107.43,12:35:58,S2,32.45
85.63,12:35:58,S3,31.37
100.37,12:35:58,S4,30.83
72.35,12:35:58,S5,31.73
71.78,12:35:58,S6,30.87
71.55,12:35:58,S7,27.53
92.02,12:35:58,S8,30.97
79.88,12:35:58,S9,32.41
125.02,12:35:59,S1,30.69
75.92,12:35:59,S10,30.79
107.62,12:35:59,S2,32.45
85.02,12:35:59,S3,31.35
100.0,12:35:59,S4,30.83
72.42,12:35:59,S5,31.71
71.68,12:35:59,S6,30.87
71.12,12:35:59,S7,27.53
92.02,12:35:59,S8,30.97
80.02,12:35:59,S9,32.41
125.88,12:36:00,S1,30.69
76.18,12:36:00,S10,30.79
107.75,12:36:00,S2,32.43
84.43,12:36:00,S3,31.35
99.62,12:36:00,S4,30.83
72.43,12:36:00,S5,31.71
71.58,12:36:00,S6,30.89
70.78,12:36:00,S7,27.53
92.03,12:36:00,S8,30.97
80.17,12:36:00,S9,32.41
126.73,12:36:01,S1,30.69
76.47,12:36:01,S10,30.79
107.95,12:36:01,S2,32.43
83.82,12:36:01,S3,31.35
99.2,12:36:01,S4,30.85
72.47,12:36:01,S5,31.71
71.52,12:36:01,S6,30.89
70.52,12:36:01,S7,27.53
92.05,12:36:01,S8,30.97
80.32,12:36:01,S9,32.41
126.98,12:36:02,S1,30.69
76.7,12:36:02,S10,30.77
108.07,12:36:02,S2,32.43
83.22,12:36:02,S3,31.33
98.75,12:36:02,S4,30.85
72.47,12:36:02,S5,31.69
71.47,12:36:02,S6,30.89
70.23,12:36:02,S7,27.53
92.02,12:36:02,S8,30.97
80.43,12:36:02,S9,32.41
127.3,12:36:03,S1,30.69
76.9,12:36:03,S10,30.77
108.13,12:36:03,S2,32.43
82.67,12:36:03,S3,31.33
98.1,12:36:03,S4,30.85
72.38,12:36:03,S5,31.69
71.45,12:36:03,S6,30.89
69.97,12:36:03,S7,27.53
91.97,12:36:03,S8,30.97
80.42,12:36:03,S9,32.43
127.42,12:36:04,S1,30.69
77.13,12:36:04,S10,30.77
108.17,12:36:04,S2,32.43
82.13,12:36:04,S3,31.33
97.38,12:36:04,S4,30.87
72.3,12:36:04,S5,31.69
71.45,12:36:04,S6,30.89
69.67,12:36:04,S7,27.53
91.9,12:36:04,S8,30.97
80.4,12:36:04,S9,32.43
127.48,12:36:05,S1,30.71
77.42,12:36:05,S10,30.75
108.1,12:36:05,S2,32.43
81.57,12:36:05,S3,31.35
96.75,12:36:05,S4,30.87
72.32,12:36:05,S5,31.73
71.45,12:36:05,S6,30.89
69.37,12:36:05,S7,27.53
91.8,12:36:05,S8,30.97
80.37,12:36:05,S9,32.43
127.52,12:36:06,S1,30.71
77.67,12:36:06,S10,30.75
108.05,12:36:06,S2,32.45
81.0,12:36:06,S3,31.35
96.12,12:36:06,S4,30.87
72.35,12:36:06,S5,31.73
71.33,12:36:06,S6,30.89
69.33,12:36:06,S7,27.53
91.68,12:36:06,S8,30.97
80.32,12:36:06,S9,32.39
127.5,12:36:07,S1,30.71
77.9,12:36:07,S10,30.75
108.0,12:36:07,S2,32.45
80.45,12:36:07,S3,31.35
95.45,12:36:07,S4,30.85
72.45,12:36:07,S5,31.73
71.2,12:36:07,S6,30.89
69.35,12:36:07,S7,27.51
91.55,12:36:07,S8,30.97
80.22,12:36:07,S9,32.39
127.47,12:36:08,S1,30.69
78.17,12:36:08,S10,30.75
107.97,12:36:08,S2,32.45
79.87,12:36:08,S3,31.29
94.82,12:36:08,S4,30.85
72.57,12:36:08,S5,31.73
71.07,12:36:08,S6,30.89
69.4,12:36:08,S7,27.51
91.47,12:36:08,S8,30.97
80.07,12:36:08,S9,32.39
127.42,12:36:09,S1,30.69
78.58,12:36:09,S10,30.75
107.95,12:36:09,S2,32.43
79.33,12:36:09,S3,31.29
94.17,12:36:09,S4,30.85
72.72,12:36:09,S5,31.73
70.87,12:36:09,S6,30.89
69.37,12:36:09,S7,27.51
91.38,12:36:09,S8,30.97
79.92,12:36:09,S9,32.39
127.3,12:36:10,S1,30.69
79.05,12:36:10,S10,30.75
107.97,12:36:10,S2,32.43
78.77,12:36:10,S3,31.29
93.52,12:36:10,S4,30.85
73.02,12:36:10,S5,31.73
70.67,12:36:10,S6,30.89
69.28,12:36:10,S7,27.53
91.28,12:36:10,S8,30.97
79.78,12:36:10,S9,32.39
127.18,12:36:11,S1,30.69
79.52,12:36:11,S10,30.73
107.97,12:36:11,S2,32.43
78.18,12:36:11,S3,31.29
92.85,12:36:11,S4,30.85
73.25,12:36:11,S5,31.77
70.4,12:36:11,S6,30.89
69.22,12:36:11,S7,27.53
91.17,12:36:11,S8,30.97
79.63,12:36:11,S9,32.39
127.1,12:36:12,S1,30.69
80.03,12:36:12,S10,30.73
107.98,12:36:12,S2,32.41
77.6,12:36:12,S3,31.29
92.18,12:36:12,S4,30.85
73.5,12:36:12,S5,31.77
70.13,12:36:12,S6,30.91
69.13,12:36:12,S7,27.53
91.03,12:36:12,S8,30.97
79.5,12:36:12,S9,32.37
127.02,12:36:13,S1,30.69
80.12,12:36:13,S10,30.73
108.0,12:36:13,S2,32.41
76.97,12:36:13,S3,31.29
91.52,12:36:13,S4,30.87
73.77,12:36:13,S5,31.77
69.92,12:36:13,S6,30.91
69.07,12:36:13,S7,27.55
90.8,12:36:13,S8,30.97
79.42,12:36:13,S9,32.37
126.92,12:36:14,S1,30.67
80.2,12:36:14,S10,30.73
107.92,12:36:14,S2,32.41
76.18,12:36:14,S3,31.31
90.85,12:36:14,S4,30.87
74.03,12:36:14,S5,31.75
69.72,12:36:14,S6,30.91
69.02,12:36:14,S7,27.55
90.55,12:36:14,S8,30.97
79.42,12:36:14,S9,32.37
126.77,12:36:15,S1,30.67
80.23,12:36:15,S10,30.73
107.83,12:36:15,S2,32.45
75.42,12:36:15,S3,31.31
90.25,12:36:15,S4,30.87
74.25,12:36:15,S5,31.75
69.63,12:36:15,S6,30.89
68.93,12:36:15,S7,27.55
90.28,12:36:15,S8,30.97
79.45,12:36:15,S9,32.37
126.05,12:36:16,S1,30.67
80.27,12:36:16,S10,30.73
107.75,12:36:16,S2,32.45
75.03,12:36:16,S3,31.31
89.65,12:36:16,S4,30.87
74.52,12:36:16,S5,31.75
69.55,12:36:16,S6,30.89
68.85,12:36:16,S7,27.53
89.85,12:36:16,S8,31.01
79.52,12:36:16,S9,32.37
125.32,12:36:17,S1,30.69
80.32,12:36:17,S10,30.71
107.65,12:36:17,S2,32.45
74.63,12:36:17,S3,31.21
89.07,12:36:17,S4,30.87
74.73,12:36:17,S5,31.75
69.42,12:36:17,S6,30.89
68.75,12:36:17,S7,27.53
89.43,12:36:17,S8,31.01
79.65,12:36:17,S9,32.37
124.5,12:36:18,S1,30.69
80.37,12:36:18,S10,30.71
107.55,12:36:18,S2,32.47
74.25,12:36:18,S3,31.21
88.53,12:36:18,S4,30.87
74.98,12:36:18,S5,31.75
69.08,12:36:18,S6,30.91
68.67,12:36:18,S7,27.53
88.98,12:36:18,S8,31.01
79.77,12:36:18,S9,32.34
123.72,12:36:19,S1,30.69
80.45,12:36:19,S10,30.71
107.48,12:36:19,S2,32.47
73.87,12:36:19,S3,31.21
87.98,12:36:19,S4,30.91
75.28,12:36:19,S5,31.75
68.78,12:36:19,S6,30.91
68.57,12:36:19,S7,27.51
88.53,12:36:19,S8,31.01
79.87,12:36:19,S9,32.34
122.85,12:36:20,S1,30.71
80.55,12:36:20,S10,30.71
107.42,12:36:20,S2,32.47
73.38,12:36:20,S3,31.19
87.5,12:36:20,S4,30.91
75.6,12:36:20,S5,31.73
68.55,12:36:20,S6,30.91
68.4,12:36:20,S7,27.51
88.05,12:36:20,S8,31.01
79.9,12:36:20,S9,32.34
122.05,12:36:21,S1,30.71
80.63,12:36:21,S10,30.71
107.37,12:36:21,S2,32.45
72.92,12:36:21,S3,31.19
87.0,12:36:21,S4,30.91
75.75,12:36:21,S5,31.73
68.42,12:36:21,S6,30.89
68.28,12:36:21,S7,27.51
87.65,12:36:21,S8,31.01
79.93,12:36:21,S9,32.37
121.27,12:36:22,S1,30.71
80.67,12:36:22,S10,30.71
107.3,12:36:22,S2,32.45
72.42,12:36:22,S3,31.19
86.5,12:36:22,S4,30.89
75.85,12:36:22,S5,31.73
68.22,12:36:22,S6,30.89
68.17,12:36:22,S7,27.51
87.27,12:36:22,S8,30.99
79.93,12:36:22,S9,32.37
120.52,12:36:23,S1,30.71
80.77,12:36:23,S10,30.73
107.22,12:36:23,S2,32.45
72.03,12:36:23,S3,31.17
85.97,12:36:23,S4,30.89
75.92,12:36:23,S5,31.75
68.28,12:36:23,S6,30.89
67.98,12:36:23,S7,27.51
87.05,12:36:23,S8,30.99
79.93,12:36:23,S9,32.37
119.78,12:36:24,S1,30.71
80.87,12:36:24,S10,30.73
107.15,12:36:24,S2,32.43
71.73,12:36:24,S3,31.17
85.45,12:36:24,S4,30.89
76.0,12:36:24,S5,31.75
68.33,12:36:24,S6,30.91
67.83,12:36:24,S7,27.51
86.85,12:36:24,S8,30.99
79.93,12:36:24,S9,32.34
119.08,12:36:25,S1,30.71
80.97,12:36:25,S10,30.73
107.12,12:36:25,S2,32.43
71.38,12:36:25,S3,31.17
84.88,12:36:25,S4,30.89
75.98,12:36:25,S5,31.75
68.38,12:36:25,S6,30.91
67.65,12:36:25,S7,27.51
86.53,12:36:25,S8,30.99
79.95,12:36:25,S9,32.34
118.63,12:36:26,S1,30.71
81.03,12:36:26,S10,30.71
107.17,12:36:26,S2,32.43
71.02,12:36:26,S3,31.17
84.32,12:36:26,S4,30.89
75.93,12:36:26,S5,31.77
68.42,12:36:26,S6,30.91
67.48,12:36:26,S7,27.51
86.2,12:36:26,S8,30.99
79.93,12:36:26,S9,32.34
118.18,12:36:27,S1,30.71
81.1,12:36:27,S10,30.71
107.27,12:36:27,S2,32.45
70.67,12:36:27,S3,31.17
83.72,12:36:27,S4,30.89
75.92,12:36:27,S5,31.77
68.43,12:36:27,S6,30.91
67.3,12:36:27,S7,27.51
85.9,12:36:27,S8,30.99
79.95,12:36:27,S9,32.33
117.75,12:36:28,S1,30.71
81.13,12:36:28,S10,30.71
107.37,12:36:28,S2,32.45
70.38,12:36:28,S3,31.17
83.12,12:36:28,S4,30.87
75.93,12:36:28,S5,31.77
68.42,12:36:28,S6,30.91
67.15,12:36:28,S7,27.49
85.63,12:36:28,S8,30.99
79.97,12:36:28,S9,32.33
117.33,12:36:29,S1,30.71
81.17,12:36:29,S10,30.69
107.43,12:36:29,S2,32.45
70.03,12:36:29,S3,31.19
82.6,12:36:29,S4,30.87
75.98,12:36:29,S5,31.75
68.38,12:36:29,S6,30.91
67.07,12:36:29,S7,27.49
85.38,12:36:29,S8,30.99
79.97,12:36:29,S9,32.33
116.95,12:36:30,S1,30.71
81.27,12:36:30,S10,30.69
107.5,12:36:30,S2,32.43
70.02,12:36:30,S3,31.19
82.08,12:36:30,S4,30.87
76.0,12:36:30,S5,31.75
68.35,12:36:30,S6,30.91
67.05,12:36:30,S7,27.49
85.18,12:36:30,S8,30.99
79.93,12:36:30,S9,32.33
116.47,12:36:31,S1,30.71
81.3,12:36:31,S10,30.69
107.58,12:36:31,S2,32.43
69.97,12:36:31,S3,31.19
81.57,12:36:31,S4,30.87
76.0,12:36:31,S5,31.75
68.3,12:36:31,S6,30.91
67.12,12:36:31,S7,27.51
85.0,12:36:31,S8,30.99
79.95,12:36:31,S9,32.33
115.93,12:36:32,S1,30.69
81.32,12:36:32,S10,30.67
107.68,12:36:32,S2,32.43
70.03,12:36:32,S3,31.19
80.98,12:36:32,S4,30.87
76.02,12:36:32,S5,31.75
68.25,12:36:32,S6,30.91
67.1,12:36:32,S7,27.51
84.73,12:36:32,S8,30.99
79.97,12:36:32,S9,32.33
115.48,12:36:33,S1,30.69
81.35,12:36:33,S10,30.67
107.75,12:36:33,S2,32.45
70.07,12:36:33,S3,31.19
80.4,12:36:33,S4,30.87
76.05,12:36:33,S5,31.75
68.18,12:36:33,S6,30.91
67.1,12:36:33,S7,27.51
84.47,12:36:33,S8,30.99
79.98,12:36:33,S9,32.33
115.0,12:36:34,S1,30.69
81.52,12:36:34,S10,30.67
107.83,12:36:34,S2,32.45
70.08,12:36:34,S3,31.19
79.97,12:36:34,S4,30.89
75.97,12:36:34,S5,31.75
68.12,12:36:34,S6,30.91
66.97,12:36:34,S7,27.53
84.25,12:36:34,S8,30.99
79.97,12:36:34,S9,32.33
114.63,12:36:35,S1,30.69
81.67,12:36:35,S10,30.69
107.95,12:36:35,S2,32.45
70.15,12:36:35,S3,31.13
79.53,12:36:35,S4,30.89
75.97,12:36:35,S5,31.75
68.03,12:36:35,S6,30.91
66.87,12:36:35,S7,27.53
84.02,12:36:35,S8,30.99
79.97,12:36:35,S9,32.33
114.25,12:36:36,S1,30.69
81.78,12:36:36,S10,30.69
108.07,12:36:36,S2,32.45
70.18,12:36:36,S3,31.13
79.13,12:36:36,S4,30.89
75.92,12:36:36,S5,31.75
67.95,12:36:36,S6,30.91
66.73,12:36:36,S7,27.53
83.75,12:36:36,S8,30.99
79.95,12:36:36,S9,32.29
114.0,12:36:37,S1,30.69
81.9,12:36:37,S10,30.69
108.22,12:36:37,S2,32.45
70.18,12:36:37,S3,31.13
78.77,12:36:37,S4,30.89
75.92,12:36:37,S5,31.75
67.88,12:36:37,S6,30.91
66.55,12:36:37,S7,27.53
83.47,12:36:37,S8,31.01
79.95,12:36:37,S9,32.29
113.78,12:36:38,S1,30.69
81.95,12:36:38,S10,30.67
108.38,12:36:38,S2,32.45
70.03,12:36:38,S3,31.09
78.45,12:36:38,S4,30.89
75.92,12:36:38,S5,31.77
67.82,12:36:38,S6,30.91
66.32,12:36:38,S7,27.53
83.22,12:36:38,S8,31.01
80.05,12:36:38,S9,32.29
113.53,12:36:39,S1,30.69
81.98,12:36:39,S10,30.67
108.53,12:36:39,S2,32.45
69.85,12:36:39,S3,31.09
78.12,12:36:39,S4,30.89
75.92,12:36:39,S5,31.77
67.77,12:36:39,S6,30.89
66.1,12:36:39,S7,27.53
82.95,12:36:39,S8,31.01
80.15,12:36:39,S9,32.31
113.25,12:36:40,S1,30.69
82.03,12:36:40,S10,30.67
108.7,12:36:40,S2,32.45
69.7,12:36:40,S3,31.09
77.8,12:36:40,S4,30.87
75.88,12:36:40,S5,31.77
67.73,12:36:40,S6,30.89
65.92,12:36:40,S7,27.49
82.67,12:36:40,S8,31.03
80.23,12:36:40,S9,32.31
112.9,12:36:41,S1,30.71
82.07,12:36:41,S10,30.65
108.87,12:36:41,S2,32.45
69.57,12:36:41,S3,31.07
77.53,12:36:41,S4,30.87
75.9,12:36:41,S5,31.77
67.72,12:36:41,S6,30.89
65.8,12:36:41,S7,27.49
82.42,12:36:41,S8,31.03
80.33,12:36:41,S9,32.31
112.57,12:36:42,S1,30.71
82.23,12:36:42,S10,30.65
109.03,12:36:42,S2,32.45
69.42,12:36:42,S3,31.07
77.32,12:36:42,S4,30.87
75.95,12:36:42,S5,31.77
67.7,12:36:42,S6,30.93
65.62,12:36:42,S7,27.49
82.17,12:36:42,S8,31.03
80.48,12:36:42,S9,32.29
112.15,12:36:43,S1,30.71
82.42,12:36:43,S10,30.65
109.18,12:36:43,S2,32.45
69.23,12:36:43,S3,31.07
77.15,12:36:43,S4,30.87
75.93,12:36:43,S5,31.77
67.67,12:36:43,S6,30.93
65.62,12:36:43,S7,27.51
81.98,12:36:43,S8,31.03
80.5,12:36:43,S9,32.29
111.75,12:36:44,S1,30.71
82.53,12:36:44,S10,30.67
109.32,12:36:44,S2,32.45
69.03,12:36:44,S3,31.11
76.9,12:36:44,S4,30.87
75.95,12:36:44,S5,31.79
67.62,12:36:44,S6,30.93
65.55,12:36:44,S7,27.51
81.77,12:36:44,S8,31.03
80.53,12:36:44,S9,32.29
111.4,12:36:45,S1,30.71
82.62,12:36:45,S10,30.67
109.43,12:36:45,S2,32.43
68.75,12:36:45,S3,31.11
76.67,12:36:45,S4,30.87
76.05,12:36:45,S5,31.79
67.55,12:36:45,S6,30.91
65.47,12:36:45,S7,27.51
81.47,12:36:45,S8,31.03
80.55,12:36:45,S9,32.29
111.08,12:36:46,S1,30.71
82.72,12:36:46,S10,30.67
109.52,12:36:46,S2,32.43
68.55,12:36:46,S3,31.11
76.38,12:36:46,S4,30.83
76.13,12:36:46,S5,31.79
67.48,12:36:46,S6,30.91
65.37,12:36:46,S7,27.49
81.2,12:36:46,S8,31.07
80.53,12:36:46,S9,32.29
110.73,12:36:47,S1,30.69
82.82,12:36:47,S10,30.63
109.58,12:36:47,S2,32.43
68.42,12:36:47,S3,31.09
76.1,12:36:47,S4,30.83
76.23,12:36:47,S5,31.79
67.43,12:36:47,S6,30.91
65.28,12:36:47,S7,27.49
81.02,12:36:47,S8,31.07
80.45,12:36:47,S9,32.29
110.37,12:36:48,S1,30.69
82.93,12:36:48,S10,30.63
109.6,12:36:48,S2,32.43
68.3,12:36:48,S3,31.09
75.8,12:36:48,S4,30.83
76.32,12:36:48,S5,31.79
67.38,12:36:48,S6,30.93
65.18,12:36:48,S7,27.49
80.82,12:36:48,S8,31.07
80.37,12:36:48,S9,32.27
110.13,12:36:49,S1,30.69
83.0,12:36:49,S10,30.63
109.62,12:36:49,S2,32.43
68.33,12:36:49,S3,31.09
75.5,12:36:49,S4,30.85
76.38,12:36:49,S5,31.79
67.35,12:36:49,S6,30.93
65.23,12:36:49,S7,27.51
80.6,12:36:49,S8,31.07
80.27,12:36:49,S9,32.27
109.98,12:36:50,S1,30.73
83.08,12:36:50,S10,30.63
109.62,12:36:50,S2,32.43
68.38,12:36:50,S3,31.09
