Time,Temperature
09:04:10,22.909999999999997
09:04:11,22.909999999999997
09:04:12,22.909999999999997
09:04:13,22.89
09:04:14,22.9
09:04:15,22.9
09:04:16,22.9
09:04:17,22.9
09:04:18,22.9
09:04:19,22.89
09:04:20,22.89
09:04:21,22.89
09:04:22,22.9
09:04:23,22.9
09:04:24,22.9
09:04:25,22.9
09:04:26,22.9
09:04:27,22.9
09:04:28,22.909999999999997
09:04:29,22.909999999999997
09:04:30,22.909999999999997
09:04:31,22.909999999999997
09:04:32,22.909999999999997
09:04:33,22.909999999999997
09:04:34,22.909999999999997
09:04:35,22.9
09:04:36,22.9
09:04:37,22.9
09:04:38,22.92
09:04:39,22.91
09:04:40,22.9
09:04:41,22.88
09:04:42,22.88
09:04:43,22.91
09:04:44,22.91
09:04:45,22.91
09:04:46,22.9
09:04:47,22.9
09:04:48,22.9
09:04:49,22.9
09:04:50,22.9
09:04:51,22.9
09:04:52,22.9
09:04:53,22.9
09:04:54,22.9
09:04:55,22.91
09:04:56,22.91
09:04:57,22.91
09:04:58,22.89
09:04:59,22.89
09:05:00,22.89
09:05:01,22.9
09:05:02,22.89
09:05:03,22.89
09:05:04,22.9
09:05:05,22.909999999999997
09:05:06,22.909999999999997
09:05:07,22.9
09:05:08,22.9
09:05:09,22.9
09:05:10,22.9
09:05:11,22.9
09:05:12,22.9
09:05:13,22.91
09:05:14,22.91
09:05:15,22.91
09:05:16,22.89
09:05:17,22.89
09:05:18,22.89
09:05:19,22.909999999999997
09:05:20,22.909999999999997
09:05:21,22.909999999999997
09:05:22,22.9
09:05:23,22.9
09:05:24,22.9
09:05:25,22.91
09:05:26,22.91
09:05:27,22.91
09:05:28,22.9
09:05:29,22.9
09:05:30,22.9
09:05:31,22.9
09:05:32,22.9
09:05:33,22.9
09:05:34,22.91
09:05:35,22.91
09:05:36,22.91
09:05:37,22.88
09:05:38,22.89
09:05:39,22.89
09:05:40,22.9
09:05:41,22.9
09:05:42,22.9
09:05:43,22.9
09:05:44,22.9
09:05:45,22.9
09:05:46,22.9
09:05:47,22.89
09:05:48,22.89
09:05:49,22.9
09:05:50,22.9
09:05:51,22.9
09:05:52,22.9
09:05:53,22.9
09:05:54,22.9
09:05:55,22.91
09:05:56,22.91
09:05:57,22.91
09:05:58,22.9
09:05:59,22.91
09:06:00,22.91
09:06:01,22.91
09:06:02,22.9
09:06:03,22.9
09:06:04,22.9
09:06:05,22.9
09:06:06,22.9
09:06:07,22.9
09:06:08,22.9
09:06:09,22.9
09:06:10,22.9
09:06:11,22.9
09:06:12,22.9
09:06:13,22.89
09:06:14,22.89
09:06:15,22.89
09:06:16,22.9
09:06:17,22.9
09:06:18,22.9
09:06:19,22.91
09:06:20,22.91
09:06:21,22.91
09:06:22,22.91
09:06:23,22.91
09:06:24,22.91
09:06:25,22.909999999999997
09:06:26,22.909999999999997
09:06:27,22.909999999999997
09:06:28,22.92
09:06:29,22.92
09:06:30,22.92
09:06:31,22.9
09:06:32,22.9
09:06:33,22.9
09:06:34,22.909999999999997
09:06:35,22.909999999999997
09:06:36,22.909999999999997
09:06:37,22.9
09:06:38,22.9
09:06:39,22.9
09:06:40,22.9
09:06:41,22.9
09:06:42,22.9
09:06:43,22.9
09:06:44,22.9
09:06:45,22.9
09:06:46,22.91
09:06:47,22.91
09:06:48,22.91
09:06:49,22.91
09:06:50,22.91
09:06:51,22.91
09:06:52,22.89
09:06:53,22.89
09:06:54,22.89
09:06:55,22.91
09:06:56,22.91
09:06:57,22.91
09:06:58,22.89
09:06:59,22.91
09:07:00,22.91
09:07:01,22.91
09:07:02,22.9
09:07:03,22.9
09:07:04,22.9
09:07:05,22.9
09:07:06,22.9
09:07:07,22.92
09:07:08,22.92
09:07:09,22.92
09:07:10,22.91
09:07:11,22.91
09:07:12,22.91
09:07:13,22.9
09:07:14,22.89
09:07:15,22.89
09:07:16,22.91
09:07:17,22.91
09:07:18,22.92
09:07:19,22.91
09:07:20,22.91
09:07:21,22.91
09:07:22,22.9
09:07:23,22.89
09:07:24,22.89
09:07:25,22.92
09:07:26,22.92
09:07:27,22.92
09:07:28,22.91
09:07:29,22.91
09:07:30,22.91
09:07:31,22.92
09:07:32,22.92
09:07:33,22.92
09:07:34,22.89
09:07:35,22.89
09:07:36,22.89
09:07:37,22.9
09:07:38,22.9
09:07:39,22.9
09:07:40,22.91
09:07:41,22.91
09:07:42,22.91
09:07:43,22.9
09:07:44,22.91
09:07:45,22.92
09:07:46,22.92
09:07:47,22.909999999999997
09:07:48,22.909999999999997
09:07:49,22.89
09:07:50,22.89
09:07:51,22.89
09:07:52,22.909999999999997
09:07:53,22.9
09:07:54,22.9
09:07:55,22.9
09:07:56,22.92
09:07:57,22.92
09:07:58,22.92
09:07:59,22.91
09:08:00,22.91
09:08:01,22.93
09:08:02,22.92
09:08:03,22.92
09:08:04,22.9
09:08:05,22.91
09:08:06,22.91
09:08:07,22.91
09:08:08,22.9
09:08:09,22.9
09:08:10,22.91
09:08:11,22.91
09:08:12,22.91
09:08:13,22.91
09:08:14,22.91
09:08:15,22.91
09:08:16,22.92
09:08:17,22.92
09:08:18,22.92
09:08:19,22.91
09:08:20,22.91
09:08:21,22.91
09:08:22,22.9
09:08:23,22.9
09:08:24,22.9
09:08:25,22.9
09:08:26,22.9
09:08:27,22.9
09:08:28,22.9
09:08:29,22.9
09:08:30,22.9
09:08:31,22.93
09:08:32,22.93
09:08:33,22.92
09:08:34,22.9
09:08:35,22.9
09:08:36,22.9
09:08:37,22.92
09:08:38,22.92
09:08:39,22.92
09:08:40,22.92
09:08:41,22.92
09:08:42,22.92
09:08:43,22.92
09:08:44,22.92
09:08:45,22.92
09:08:46,22.92
09:08:47,22.909999999999997
09:08:48,22.909999999999997
09:08:49,22.909999999999997
09:08:50,22.92
09:08:51,22.92
09:08:52,22.91
09:08:53,22.91
09:08:54,22.91
09:08:55,22.91
09:08:56,22.91
09:08:57,22.91
09:08:58,22.92
09:08:59,22.92
09:09:00,22.92
09:09:01,22.92
09:09:02,22.92
09:09:03,22.92
09:09:04,22.91
09:09:05,22.91
09:09:06,22.91
09:09:07,22.92
09:09:08,22.92
09:09:09,22.92
09:09:10,22.92
09:09:11,22.92
09:09:12,22.92
09:09:13,22.91
09:09:14,22.91
09:09:15,22.91
09:09:16,22.92
09:09:17,22.92
09:09:18,22.92
09:09:19,22.91
09:09:20,22.91
09:09:21,22.91
09:09:22,22.91
09:09:23,22.91
09:09:24,22.91
09:09:25,22.91
09:09:26,22.91
09:09:27,22.91
09:09:28,22.91
09:09:29,22.91
09:09:30,22.91
09:09:31,22.93
09:09:32,22.93
09:09:33,22.93
09:09:34,22.92
09:09:35,22.92
09:09:36,22.92
09:09:37,22.92
09:09:38,22.92
09:09:39,22.92
09:09:40,22.91
09:09:41,22.91
09:09:42,22.91
09:09:43,22.91
09:09:44,22.91
09:09:45,22.91
09:09:46,22.91
09:09:47,22.91
09:09:48,22.91
09:09:49,22.91
09:09:50,22.91
09:09:51,22.91
09:09:52,22.91
09:09:53,22.91
09:09:54,22.91
09:09:55,22.91
09:09:56,22.91
09:09:57,22.91
09:09:58,22.92
09:09:59,22.92
09:10:00,22.92
09:10:01,22.92
09:10:02,22.92
09:10:03,22.92
09:10:04,22.91
09:10:05,22.91
09:10:06,22.91
09:10:07,22.93
09:10:08,22.93
09:10:09,22.93
09:10:10,22.92
09:10:11,22.92
09:10:12,22.92
09:10:13,22.92
09:10:14,22.92
09:10:15,22.92
09:10:16,22.91
09:10:17,22.91
09:10:18,22.91
09:10:19,22.93
09:10:20,22.93
09:10:21,22.93
09:10:22,22.92
09:10:23,22.92
09:10:24,22.92
09:10:25,22.92
09:10:26,22.92
09:10:27,22.92
09:10:28,22.93
09:10:29,22.93
09:10:30,22.93
09:10:31,22.92
09:10:32,22.92
09:10:33,22.92
09:10:34,22.92
09:10:35,22.92
09:10:36,22.92
09:10:37,22.92
09:10:38,22.92
09:10:39,22.92
09:10:40,22.93
09:10:41,22.93
09:10:42,22.93
09:10:43,22.92
09:10:44,22.92
09:10:45,22.92
09:10:46,22.93
09:10:47,22.93
09:10:48,22.93
09:10:49,22.92
09:10:50,22.92
09:10:51,22.92
09:10:52,22.92
09:10:53,22.92
09:10:54,22.92
09:10:55,22.92
09:10:56,22.92
09:10:57,22.92
09:10:58,22.92
09:10:59,22.93
09:11:00,22.93
09:11:01,22.93
09:11:02,22.909999999999997
09:11:03,22.909999999999997
09:11:04,22.9
09:11:05,22.91
09:11:06,22.91
09:11:07,22.92
09:11:08,22.92
09:11:09,22.92
09:11:10,22.93
09:11:11,22.93
09:11:12,22.93
09:11:13,22.91
09:11:14,22.91
09:11:15,22.91
09:11:16,22.93
09:11:17,22.93
09:11:18,22.93
09:11:19,22.91
09:11:20,22.92
09:11:21,22.92
09:11:22,22.93
09:11:23,22.93
09:11:24,22.93
09:11:25,22.92
09:11:26,22.92
09:11:27,22.92
09:11:28,22.92
09:11:29,22.92
09:11:30,22.92
09:11:31,22.92
09:11:32,22.92
09:11:33,22.92
09:11:34,22.93
09:11:35,22.93
09:11:36,22.93
09:11:37,22.92
09:11:38,22.93
09:11:39,22.93
09:11:40,22.93
09:11:41,22.92
09:11:42,22.92
09:11:43,22.92
09:11:44,22.92
09:11:45,22.92
09:11:46,22.93
09:11:47,22.93
09:11:48,22.93
09:11:49,22.92
09:11:50,22.92
09:11:51,22.92
09:11:52,22.93
09:11:53,22.92
09:11:54,22.92
09:11:55,22.93
09:11:56,22.93
09:11:57,22.93
09:11:58,22.93
09:11:59,22.93
09:12:00,22.93
09:12:01,22.92
09:12:02,22.92
09:12:03,22.92
09:12:04,22.92
09:12:05,22.92
09:12:06,22.92
09:12:07,22.93
09:12:08,22.93
09:12:09,22.93
09:12:10,22.93
09:12:11,22.93
09:12:12,22.93
09:12:13,22.93
09:12:14,22.93
09:12:15,22.93
09:12:16,22.92
09:12:17,22.93
09:12:18,22.93
09:12:19,22.93
09:12:20,22.92
09:12:21,22.92
09:12:22,22.91
09:12:23,22.91
09:12:24,22.91
09:12:25,22.91
09:12:26,22.91
09:12:27,22.91
09:12:28,22.93
09:12:29,22.93
09:12:30,22.93
09:12:31,22.94
09:12:32,22.94
09:12:33,22.94
09:12:34,22.94
09:12:35,22.94
09:12:36,22.94
09:12:37,22.94
09:12:38,22.94
09:12:39,22.94
09:12:40,22.94
09:12:41,22.94
09:12:42,22.94
09:12:43,22.950000000000003
09:12:44,22.950000000000003
09:12:45,22.950000000000003
09:12:46,22.93
09:12:47,22.93
09:12:48,22.93
09:12:49,22.93
09:12:50,22.93
09:12:51,22.93
09:12:52,22.93
09:12:53,22.93
09:12:54,22.93
09:12:55,22.950000000000003
09:12:56,22.950000000000003
09:12:57,22.950000000000003
09:12:58,22.92
09:12:59,22.92
09:13:00,22.92
09:13:01,22.950000000000003
09:13:02,22.950000000000003
09:13:03,22.950000000000003
09:13:04,22.950000000000003
09:13:05,22.950000000000003
09:13:06,22.950000000000003
09:13:07,22.94
09:13:08,22.94
09:13:09,22.94
09:13:10,22.93
09:13:11,22.93
09:13:12,22.93
09:13:13,22.93
09:13:14,22.93
09:13:15,22.93
09:13:16,22.92
09:13:17,22.92
09:13:18,22.92
09:13:19,22.939999999999998
09:13:20,22.939999999999998
09:13:21,22.939999999999998
09:13:22,22.93
09:13:23,22.93
09:13:24,22.93
09:13:25,22.94
09:13:26,22.94
09:13:27,22.94
09:13:28,22.94
09:13:29,22.94
09:13:30,22.94
09:13:31,22.950000000000003
09:13:32,22.950000000000003
09:13:33,22.950000000000003
09:13:34,22.94
09:13:35,22.94
09:13:36,22.94
09:13:37,22.94
09:13:38,22.950000000000003
09:13:39,22.950000000000003
09:13:40,22.94
09:13:41,22.94
09:13:42,22.94
09:13:43,22.94
09:13:44,22.93
09:13:45,22.93
09:13:46,22.93
09:13:47,22.94
09:13:48,22.94
09:13:49,22.950000000000003
09:13:50,22.950000000000003
09:13:51,22.950000000000003
09:13:52,22.96
09:13:53,22.96
09:13:54,22.96
09:13:55,22.950000000000003
09:13:56,22.950000000000003
09:13:57,22.950000000000003
09:13:58,22.950000000000003
09:13:59,22.950000000000003
09:14:00,22.950000000000003
09:14:01,22.950000000000003
09:14:02,22.950000000000003
09:14:03,22.950000000000003
09:14:04,22.97
09:14:05,22.97
09:14:06,22.97
09:14:07,22.96
09:14:08,22.96
09:14:09,22.96
09:14:10,22.96
09:14:11,22.96
09:14:12,22.96
09:14:13,22.950000000000003
09:14:14,22.950000000000003
09:14:15,22.950000000000003
09:14:16,22.950000000000003
09:14:17,22.950000000000003
09:14:18,22.950000000000003
09:14:19,22.950000000000003
09:14:20,22.950000000000003
09:14:21,22.950000000000003
09:14:22,22.96
09:14:23,22.96
09:14:24,22.96
09:14:25,22.96
09:14:26,22.96
09:14:27,22.96
09:14:28,22.950000000000003
09:14:29,22.950000000000003
09:14:30,22.950000000000003
09:14:31,22.97
09:14:32,22.97
09:14:33,22.97
09:14:34,22.96
09:14:35,22.96
09:14:36,22.96
09:14:37,22.98
09:14:38,22.98
09:14:39,22.98
09:14:40,22.96
09:14:41,22.950000000000003
09:14:42,22.950000000000003
09:14:43,22.950000000000003
09:14:44,22.950000000000003
09:14:45,22.950000000000003
09:14:46,22.97
09:14:47,22.97
09:14:48,22.97
09:14:49,22.97
09:14:50,22.97
09:14:51,22.97
09:14:52,22.96
09:14:53,22.96
09:14:54,22.96
09:14:55,22.96
09:14:56,22.96
09:14:57,22.96
09:14:58,22.96
09:14:59,22.96
09:15:00,22.96
09:15:01,22.97
09:15:02,22.97
09:15:03,22.97
09:15:04,22.98
09:15:05,22.98
09:15:06,22.98
09:15:07,22.98
09:15:08,22.98
09:15:09,22.98
09:15:10,22.990000000000002
09:15:11,22.990000000000002
09:15:12,22.990000000000002
09:15:13,22.98
09:15:14,22.98
09:15:15,22.98
09:15:16,22.98
09:15:17,22.98
09:15:18,22.98
09:15:19,22.98
09:15:20,22.98
09:15:21,22.98
09:15:22,22.990000000000002
09:15:23,22.990000000000002
09:15:24,22.990000000000002
09:15:25,22.97
09:15:26,22.98
09:15:27,22.98
09:15:28,22.98
09:15:29,22.97
09:15:30,22.97
09:15:31,23.009999999999998
09:15:32,23.009999999999998
09:15:33,23.009999999999998
09:15:34,23.009999999999998
09:15:35,23.009999999999998
09:15:36,23.009999999999998
09:15:37,22.98
09:15:38,22.98
09:15:39,22.98
09:15:40,23.0
09:15:41,23.0
09:15:42,23.0
09:15:43,23.0
09:15:44,23.0
09:15:45,23.0
09:15:46,22.990000000000002
09:15:47,22.990000000000002
09:15:48,22.990000000000002
09:15:49,22.990000000000002
09:15:50,22.990000000000002
09:15:51,22.990000000000002
09:15:52,23.0
09:15:53,23.0
09:15:54,23.0
09:15:55,22.990000000000002
09:15:56,22.990000000000002
09:15:57,22.990000000000002
09:15:58,22.98
09:15:59,22.98
09:16:00,22.98
09:16:01,23.009999999999998
09:16:02,23.009999999999998
09:16:03,23.009999999999998
09:16:04,23.02
09:16:05,23.02
09:16:06,23.02
09:16:07,23.009999999999998
09:16:08,23.009999999999998
09:16:09,23.009999999999998
09:16:10,23.02
09:16:11,23.02
09:16:12,23.02
09:16:13,23.0
09:16:14,23.0
09:16:15,23.0
09:16:16,23.0
09:16:17,23.0
09:16:18,23.0
09:16:19,23.02
09:16:20,23.02
09:16:21,23.02
09:16:22,23.03
09:16:23,23.03
09:16:24,23.03
09:16:25,23.009999999999998
09:16:26,23.009999999999998
09:16:27,23.009999999999998
09:16:28,23.02
09:16:29,23.02
09:16:30,23.02
09:16:31,23.04
09:16:32,23.04
09:16:33,23.04
09:16:34,23.03
09:16:35,23.03
09:16:36,23.03
09:16:37,23.03
09:16:38,23.03
09:16:39,23.03
09:16:40,23.02
09:16:41,23.02
09:16:42,23.02
09:16:43,23.03
09:16:44,23.03
09:16:45,23.03
09:16:46,23.04
09:16:47,23.04
09:16:48,23.04
09:16:49,23.03
09:16:50,23.04
09:16:51,23.04
09:16:52,23.04
09:16:53,23.03
09:16:54,23.03
09:16:55,23.04
09:16:56,23.04
09:16:57,23.04
09:16:58,23.04
09:16:59,23.04
09:17:00,23.04
09:17:01,23.04
09:17:02,23.04
09:17:03,23.04
09:17:04,23.049999999999997
09:17:05,23.049999999999997
09:17:06,23.049999999999997
09:17:07,23.05
09:17:08,23.05
09:17:09,23.05
09:17:10,23.049999999999997
09:17:11,23.049999999999997
09:17:12,23.049999999999997
09:17:13,23.049999999999997
09:17:14,23.049999999999997
09:17:15,23.049999999999997
09:17:16,23.049999999999997
09:17:17,23.049999999999997
09:17:18,23.049999999999997
09:17:19,23.060000000000002
09:17:20,23.060000000000002
09:17:21,23.060000000000002
09:17:22,23.07
09:17:23,23.07
09:17:24,23.07
09:17:25,23.07
09:17:26,23.07
09:17:27,23.07
09:17:28,23.060000000000002
09:17:29,23.060000000000002
09:17:30,23.060000000000002
09:17:31,23.06
09:17:32,23.06
09:17:33,23.06
09:17:34,23.060000000000002
09:17:35,23.060000000000002
09:17:36,23.060000000000002
09:17:37,23.05
09:17:38,23.060000000000002
09:17:39,23.060000000000002
09:17:40,23.07
09:17:41,23.07
09:17:42,23.07
09:17:43,23.07
09:17:44,23.07
09:17:45,23.07
09:17:46,23.07
09:17:47,23.07
09:17:48,23.07
09:17:49,23.060000000000002
09:17:50,23.060000000000002
09:17:51,23.060000000000002
09:17:52,23.1
09:17:53,23.1
09:17:54,23.1
09:17:55,23.07
09:17:56,23.07
09:17:57,23.07
09:17:58,23.1
09:17:59,23.1
09:18:00,23.1
09:18:01,23.09
09:18:02,23.09
09:18:03,23.09
09:18:04,23.07
09:18:05,23.07
09:18:06,23.07
09:18:07,23.1
09:18:08,23.1
09:18:09,23.1
09:18:10,23.09
09:18:11,23.09
09:18:12,23.09
09:18:13,23.11
09:18:14,23.11
09:18:15,23.11
09:18:16,23.11
09:18:17,23.11
09:18:18,23.11
09:18:19,23.1
09:18:20,23.1
09:18:21,23.1
09:18:22,23.1
09:18:23,23.1
09:18:24,23.1
09:18:25,23.130000000000003
09:18:26,23.130000000000003
09:18:27,23.130000000000003
09:18:28,23.1
09:18:29,23.1
09:18:30,23.1
09:18:31,23.12
09:18:32,23.12
09:18:33,23.12
09:18:34,23.130000000000003
09:18:35,23.130000000000003
09:18:36,23.130000000000003
09:18:37,23.119999999999997
09:18:38,23.119999999999997
09:18:39,23.119999999999997
09:18:40,23.11
09:18:41,23.11
09:18:42,23.11
09:18:43,23.130000000000003
09:18:44,23.130000000000003
09:18:45,23.130000000000003
09:18:46,23.130000000000003
09:18:47,23.130000000000003
09:18:48,23.130000000000003
09:18:49,23.130000000000003
09:18:50,23.130000000000003
09:18:51,23.130000000000003
09:18:52,23.130000000000003
09:18:53,23.130000000000003
09:18:54,23.130000000000003
09:18:55,23.15
09:18:56,23.15
09:18:57,23.15
09:18:58,23.14
09:18:59,23.14
09:19:00,23.14
09:19:01,23.14
09:19:02,23.14
09:19:03,23.14
09:19:04,23.14
09:19:05,23.14
09:19:06,23.14
09:19:07,23.15
09:19:08,23.15
09:19:09,23.15
09:19:10,23.16
09:19:11,23.16
09:19:12,23.16
09:19:13,23.15
09:19:14,23.15
09:19:15,23.15
09:19:16,23.15
09:19:17,23.15
09:19:18,23.15
09:19:19,23.16
09:19:20,23.16
09:19:21,23.16
09:19:22,23.15
09:19:23,23.15
09:19:24,23.15
09:19:25,23.16
09:19:26,23.17
09:19:27,23.17
09:19:28,23.17
09:19:29,23.17
09:19:30,23.17
09:19:31,23.16
09:19:32,23.16
09:19:33,23.16
09:19:34,23.17
09:19:35,23.17
09:19:36,23.17
09:19:37,23.17
09:19:38,23.17
09:19:39,23.17
09:19:40,23.18
09:19:41,23.18
09:19:42,23.18
09:19:43,23.189999999999998
09:19:44,23.189999999999998
09:19:45,23.189999999999998
09:19:46,23.17
09:19:47,23.17
09:19:48,23.17
09:19:49,23.18
09:19:50,23.189999999999998
09:19:51,23.189999999999998
09:19:52,23.189999999999998
09:19:53,23.189999999999998
09:19:54,23.189999999999998
09:19:55,23.18
09:19:56,23.18
09:19:57,23.18
09:19:58,23.18
09:19:59,23.18
09:20:00,23.18
09:20:01,23.189999999999998
09:20:02,23.189999999999998
09:20:03,23.189999999999998
09:20:04,23.189999999999998
09:20:05,23.189999999999998
09:20:06,23.189999999999998
09:20:07,23.2
09:20:08,23.2
09:20:09,23.2
09:20:10,23.2
09:20:11,23.2
09:20:12,23.2
09:20:13,23.2
09:20:14,23.2
09:20:15,23.2
09:20:16,23.22
09:20:17,23.22
09:20:18,23.22
09:20:19,23.21
09:20:20,23.21
09:20:21,23.21
09:20:22,23.21
09:20:23,23.2
09:20:24,23.2
09:20:25,23.22
09:20:26,23.22
09:20:27,23.22
09:20:28,23.21
09:20:29,23.2
09:20:30,23.2
09:20:31,23.22
09:20:32,23.22
09:20:33,23.22
09:20:34,23.22
09:20:35,23.22
09:20:36,23.22
09:20:37,23.22
09:20:38,23.22
09:20:39,23.22
09:20:40,23.23
09:20:41,23.23
09:20:42,23.23
09:20:43,23.240000000000002
09:20:44,23.240000000000002
09:20:45,23.240000000000002
09:20:46,23.240000000000002
09:20:47,23.23
09:20:48,23.23
09:20:49,23.23
09:20:50,23.23
09:20:51,23.23
09:20:52,23.23
09:20:53,23.25
09:20:54,23.25
09:20:55,23.259999999999998
09:20:56,23.259999999999998
09:20:57,23.259999999999998
09:20:58,23.25
09:20:59,23.240000000000002
09:21:00,23.240000000000002
09:21:01,23.25
09:21:02,23.25
09:21:03,23.25
09:21:04,23.25
09:21:05,23.25
09:21:06,23.25
09:21:07,23.25
09:21:08,23.25
09:21:09,23.25
09:21:10,23.25
09:21:11,23.25
09:21:12,23.25
09:21:13,23.259999999999998
09:21:14,23.25
09:21:15,23.25
09:21:16,23.25
09:21:17,23.270000000000003
09:21:18,23.270000000000003
09:21:19,23.26
09:21:20,23.25
09:21:21,23.25
09:21:22,23.259999999999998
09:21:23,23.259999999999998
09:21:24,23.259999999999998
09:21:25,23.259999999999998
09:21:26,23.259999999999998
09:21:27,23.259999999999998
09:21:28,23.29
09:21:29,23.29
09:21:30,23.29
09:21:31,23.28
09:21:32,23.28
09:21:33,23.28
09:21:34,23.27
09:21:35,23.27
09:21:36,23.27
09:21:37,23.28
09:21:38,23.28
09:21:39,23.28
09:21:40,23.29
09:21:41,23.29
09:21:42,23.29
09:21:43,23.28
09:21:44,23.28
09:21:45,23.28
09:21:46,23.28
09:21:47,23.28
09:21:48,23.28
09:21:49,23.29
09:21:50,23.29
09:21:51,23.29
09:21:52,23.28
09:21:53,23.29
09:21:54,23.29
09:21:55,23.310000000000002
